tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/path_11,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.03151515151515152,0.0,1.0,0.01575757575757576,0.5,0.03151515151515152,0.9999999999999998,0.0,0.15733856456140483,1.0,0.1263602371561031
svg/path_10,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.03151515151515152,0.05696969696969697,0.07419354838709677,1.0,0.04424242424242424,0.5370967741935484,0.025454545454545455,0.9258064516129032,0.0,0.15522775709556066,0.9230017125574881,0.0
svg/path_9,0.75,0.7071067811865476,0.06583354635423755,0.7479909081572589,1.0,0.44313725490196076,0.7938801376306049,0.1750345161065597,0.7878148216967034,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.05696969696969697,0.09575757575757576,0.09032258064516126,1.0,0.07636363636363637,0.5451612903225806,0.03878787878787879,0.9096774193548387,0.0,0.15569584310175663,0.8981871564962676,0.057797798133044795
svg/path_8,0.75,0.7071067811865476,0.9810593150584657,0.6363155728281985,0.9901477832512317,0.6019607843137255,0.6304491972951977,0.7094295474826926,0.7118392999909654,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.09575757575757576,0.16606060606060605,0.16451612903225807,1.0,0.13090909090909092,0.582258064516129,0.0703030303030303,0.8354838709677419,0.0,0.15592653128636355,0.8411745556303589,0.15428882163239308
svg/path_7,0.75,0.7071067811865476,0.10087684049605344,0.1988344250290428,0.3767441860465117,0.5784313725490197,0.5700972009707289,0.32847268278012226,0.36040721176952256,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.16606060606060605,0.3575757575757576,0.1870967741935484,1.0,0.26181818181818184,0.5935483870967743,0.19151515151515153,0.8129032258064516,0.0,0.16216512099528627,0.7520157546058269,0.4336152657743751
svg/path_6,0.75,0.7071067811865476,0.6251037890016391,0.015903891796852587,0.9483870967741936,0.696078431372549,0.6251907331384265,0.4912567964280621,0.16537690384435944,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.3575757575757576,0.6375757575757576,0.20322580645161292,1.0,0.49757575757575756,0.6016129032258065,0.28,0.7967741935483871,0.0,0.1658844111754981,0.5108481394829577,0.6127418411467446
svg/path_5,0.75,0.7071067811865476,0.004182117664349783,0.5645339256220427,0.7416666666666666,0.5294117647058824,0.8082355239153663,0.20169343387579586,0.5540002668383407,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.6375757575757576,0.6690909090909091,0.2096774193548387,1.0,0.6533333333333333,0.6048387096774194,0.03151515151515152,0.7903225806451613,0.0,0.1521219057817755,0.3110957091951557,0.5432360719679721
svg/path_4,0.75,0.7071067811865476,0.9993442298227364,0.5255996121599165,0.9484536082474225,0.6196078431372549,0.5780326144310716,0.7549168422713489,0.6591876465951474,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.6690909090909091,0.7042424242424242,0.2258064516129032,1.0,0.6866666666666666,0.6129032258064516,0.03515151515151515,0.7741935483870968,0.0,0.15194209578827847,0.2828949672689104,0.6025424230072798
svg/path_3,0.75,0.7071067811865476,0.9312329625349902,0.7530575666193282,0.9866666666666668,0.7058823529411765,0.7913482665614492,0.5311291782502795,0.7456545671136665,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.7042424242424242,0.7406060606060606,0.24838709677419352,1.0,0.7224242424242424,0.6241935483870967,0.03636363636363636,0.7516129032258063,0.0,0.15139450092347947,0.23595681162613233,0.5934686041363771
svg/path_2,0.75,0.7071067811865476,0.0017737723159998997,0.5420788075849455,0.6541353383458648,0.7392156862745098,0.8658634371968037,0.26142694305384423,0.5228594698103699,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.7406060606060606,0.7587878787878788,0.28387096774193554,1.0,0.7496969696969698,0.6419354838709678,0.01818181818181818,0.7161290322580645,0.0,0.14886688915155297,0.20584110409901468,0.6398234473683377
