tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/g/g_6/rect_45,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.35574572127139364,0.4828850855745721,0.0,0.1048951048951049,0.4193154034229829,0.05244755244755245,0.1271393643031785,0.1048951048951049,0.6508129809234935,0.0,0.3547907142093048,0.9515441613671777
svg/g/g_6/rect_44,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.421760391198044,0.4828850855745721,0.6713286713286714,0.7762237762237763,0.45232273838630804,0.7237762237762237,0.061124694376528114,0.1048951048951049,0.5916016007023542,0.0,0.5263705335046507,0.24704529089779936
svg/g/g_6/rect_43,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.27995110024449876,0.4828850855745721,0.22377622377622378,0.32867132867132864,0.38141809290953543,0.2762237762237762,0.20293398533007334,0.1048951048951049,0.6886260169423825,0.0,0.3649063253734555,0.7052601791864797
svg/g/g_6/rect_42,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.3924205378973105,0.4828850855745721,0.5594405594405595,0.6643356643356644,0.43765281173594134,0.6118881118881119,0.09046454767726161,0.1048951048951049,0.6232954031297846,0.0,0.4884663170542654,0.3620631463713669
svg/g/g_6/rect_41,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.33007334963325186,0.4828850855745721,0.11188811188811189,0.21678321678321677,0.406479217603912,0.16433566433566432,0.1528117359413203,0.1048951048951049,0.6656856747242959,0.0,0.3652187519596966,0.8292289500358954
svg/g/g_6/rect_40,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.27995110024449876,0.4828850855745721,0.3356643356643357,0.4405594405594406,0.38141809290953543,0.3881118881118881,0.20293398533007334,0.1048951048951049,0.6886260169423825,0.0,0.3890244749150207,0.5868901948666486
svg/g/g_6/rect_39,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.43643031784841074,0.4828850855745721,0.8951048951048951,1.0,0.45965770171149145,0.9475524475524476,0.04645476772616137,0.1048951048951049,0.5694201219202037,0.0,0.579773677193337,0.01056974340079302
svg/g/g_6/rect_38,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.3422982885085575,0.4828850855745721,0.44755244755244755,0.5524475524475524,0.4125916870415648,0.5,0.14058679706601468,0.1048951048951049,0.6589430247529561,0.0,0.4422359805254633,0.4751121054147069
svg/g/g_6/rect_37,0.0,0.7071067811865476,0.8575547506774497,0.849506223503941,0.9829059829059829,0.7705882352941176,0.8997448531794369,0.4415884958868889,0.7610464615285517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.4315403422982885,0.4828850855745721,0.7832167832167832,0.8881118881118881,0.4572127139364303,0.8356643356643356,0.05134474327628362,0.1048951048951049,0.5775088650482463,0.0,0.5519407711950542,0.12887410229077928
svg/g/g_5/rect_36,0.0,0.7071067811865476,0.972356960581087,0.6639478630254063,0.9644970414201184,0.6686274509803922,0.6980344831690669,0.6160736241425369,0.7088398317965896,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0941320293398533,0.35574572127139364,0.0,0.1048951048951049,0.22493887530562348,0.05244755244755245,0.2616136919315403,0.1048951048951049,0.7091668325090791,0.0,0.16467886962565267,0.9031064248353872
