tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/rect_11,0.0,0.7071067811865476,0.3309915607957487,0.9705700239897808,0.4823529411764703,0.8333333333333333,0.8902858853392089,0.3269072265102221,0.6379988806860517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,1.0,0.041984732824427454,0.1946564885496183,0.5000000000000001,0.11832061068702288,1.0,0.15267175572519084,0.8518630069257612,0.0,0.10098989506958145,0.47584915389704224
svg/rect_10,0.0,0.7071067811865476,0.9433673402221274,0.7311393554208291,0.9733333333333334,0.7058823529411765,0.774120822537112,0.5430205352142339,0.7315886680460978,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.7499999999999999,0.041984732824427454,0.1946564885496183,0.375,0.11832061068702288,0.7499999999999999,0.15267175572519084,0.8282397060025698,0.0,0.1390184459979038,0.188986225318917
svg/rect_9,0.0,0.7071067811865476,0.9910658536867085,0.5940974353685804,0.9567567567567566,0.6372549019607843,0.6277383202004642,0.6941629006592779,0.6828719001180488,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.4999999999999999,0.041984732824427454,0.1946564885496183,0.25,0.11832061068702288,0.4999999999999999,0.15267175572519084,0.7949450385198165,0.0,0.14714000633779237,0.016243420501718016
svg/rect_8,0.0,0.7071067811865476,0.3309915607957487,0.9705700239897808,0.4823529411764703,0.8333333333333333,0.8902858853392089,0.3269072265102221,0.6379988806860517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,1.0,0.42366412213740456,0.5763358778625953,0.5000000000000001,0.5,1.0,0.15267175572519087,0.8518630069257612,0.0,0.5351994465419541,0.478273635995432
svg/rect_7,0.0,0.7071067811865476,0.9433673402221274,0.7311393554208291,0.9733333333333334,0.7058823529411765,0.774120822537112,0.5430205352142339,0.7315886680460978,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.7499999999999999,0.42366412213740456,0.5763358778625953,0.375,0.5,0.7499999999999999,0.15267175572519087,0.8282397060025698,0.0,0.5523201689433681,0.2985520847868325
svg/rect_6,0.0,0.7071067811865476,0.9910658536867085,0.5940974353685804,0.9567567567567566,0.6372549019607843,0.6277383202004642,0.6941629006592779,0.6828719001180488,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.4999999999999999,0.42366412213740456,0.5763358778625953,0.25,0.5,0.4999999999999999,0.15267175572519087,0.7949450385198165,0.0,0.5692707799604928,0.10158493911729365
svg/rect_5,0.0,0.7071067811865476,0.3309915607957487,0.9705700239897808,0.4823529411764703,0.8333333333333333,0.8902858853392089,0.3269072265102221,0.6379988806860517,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,1.0,0.8053435114503815,0.9580152671755724,0.5000000000000001,0.8816793893129772,1.0,0.15267175572519068,0.8518630069257612,0.0,1.0,0.5018899803982942
svg/rect_4,0.0,0.7071067811865476,0.9433673402221274,0.7311393554208291,0.9733333333333334,0.7058823529411765,0.774120822537112,0.5430205352142339,0.7315886680460978,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.7499999999999999,0.8053435114503815,0.9580152671755724,0.375,0.8816793893129772,0.7499999999999999,0.15267175572519068,0.8282397060025698,0.0,0.9875038785279295,0.3336860898461325
svg/rect_3,0.0,0.7071067811865476,0.9910658536867085,0.5940974353685804,0.9567567567567566,0.6372549019607843,0.6277383202004642,0.6941629006592779,0.6828719001180488,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.4999999999999999,0.8053435114503815,0.9580152671755724,0.25,0.8816793893129772,0.4999999999999999,0.15267175572519068,0.7949450385198165,0.0,0.9996515604355909,0.1465407515033668
svg/rect_2,0.0,0.7071067811865476,1.0,0.5,1.0,0.5,0.5323896002513147,0.86315431187456,0.6784545053269835,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.4999999999999999,0.08015267175572519,0.15648854961832057,0.25,0.11832061068702288,0.4999999999999999,0.07633587786259541,0.73802963597094,0.0,0.15457535967015054,0.0
