tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/g/g_10/path_61,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.01148973942924088,0.09242476472804985,0.9905660377358493,0.5843137254901961,0.20482915139683855,0.07743102016576446,0.07082370580089774,0.3,0.008837077890445423,0.9911628962136166,0.016355673062427557,0.7599810812560391,0.49999998705203114,0.3881683771592333,0.9823258183231712,0.7436254081936116,0.0,0.1712942986563307,0.9290585298480619,0.6495113638263526
svg/g/g_9/path_60,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.01577914368062001,0.7436254081935375,0.7763367006290781,0.007889571840310005,0.7599810544113077,0.01577914368062001,0.03271129243554039,0.0,0.0,1.0,0.12807697841680474
svg/g/g_9/path_59,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.08284023239559794,0.09861937607622026,0.7161117808390389,0.7488230732745816,0.0907298042359091,0.7324674270568102,0.01577914368062232,0.03271129243554265,0.0,0.0,0.9367468562854038,0.1745782752792
svg/g/g_9/path_58,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.16370807830558698,0.1794872219862093,0.6199189655075312,0.6526302579430739,0.17159765014589815,0.6362746117253028,0.01577914368062232,0.03271129243554265,0.0,0.0,0.9095886489230879,0.26684626105115605
svg/g/g_9/path_57,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.24654831070118555,0.2623274543818078,0.5228346666975742,0.555545959133117,0.25443788254149674,0.5391903129153455,0.015779143680622252,0.03271129243554265,0.0,0.0,0.8855356809889416,0.365120765806476
svg/g/g_9/path_56,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.32741615661117457,0.3431953002917969,0.34619275079776285,0.3789040432333055,0.3353057284514857,0.36254839701553415,0.01577914368062232,0.03271129243554265,0.0,0.0,0.8774926013927977,0.5342701234844947
svg/g/g_9/path_55,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.41025638900677314,0.4260355326873954,0.16999366329247537,0.20270495572801792,0.4181459608470842,0.18634930951024659,0.015779143680622252,0.0327112924355426,0.0,0.0,0.8211892062274013,0.7164200443434665
svg/g/g_9/path_54,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.4930966214026893,0.5088757650832357,0.00014566723504309598,0.03285695967046444,0.5009861932429626,0.016501313452753765,0.015779143680546472,0.03271129243542135,0.0,0.0,0.7970506179196261,0.8665154835375756
svg/g/g_9/path_53,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5739644673126777,0.5897436109932266,0.0371975851400051,0.06990887757542882,0.581854039152952,0.053553231357716974,0.01577914368054873,0.03271129243542373,0.0,0.0,0.710962977088187,0.858773791743566
svg/g/g_9/path_52,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.6568046997079591,0.6725838433885815,0.0955635328760553,0.1282748253115979,0.6646942715482703,0.11191917909382658,0.01577914368062239,0.0327112924355426,0.0,0.0,0.607578465387732,0.837803970701872
svg/g/g_9/path_51,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7376725456182652,0.753451689298814,0.05887286971406826,0.09158416214949198,0.7455621174585396,0.07522851593178013,0.015779143680548804,0.03271129243542373,0.0,0.0,0.5134167783342696,0.8856057990715446
svg/g/g_9/path_50,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.8205127780135465,0.8362919216941689,0.09875073197874684,0.13146202441428947,0.8284023498538577,0.11510637819651816,0.01577914368062239,0.03271129243554265,0.0,0.0,0.45022606068291,0.8783144037673934
svg/g/g_9/path_49,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.9013806239238528,0.9171597676044014,0.015137739065434383,0.047849031500858105,0.909270195764127,0.031493385283146255,0.015779143680548665,0.03271129243542373,0.0,0.0,0.4145874241816387,0.9636606213715229
svg/g/g_9/path_48,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.9842208563194513,1.0,0.0,0.032711292435423776,0.9921104281597256,0.016355646217711874,0.015779143680548665,0.032711292435423756,0.0,0.0,0.35401082476709195,1.0
svg/g/g_8/path_47,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.08083612478260117,0.016897188741514236,0.5042735042735044,0.5411764705882354,0.12126656948164902,0.107960850396195,0.05571640876168598,0.3,0.008837077890445423,0.9911628962136166,0.7938516267477137,0.870793060296236,0.49999998705203114,0.8323223435219747,0.9823258183231712,0.07694143354852255,0.0,0.1681739962714592,0.6326856276008136,0.42053923898440365
svg/g/g_7/path_46,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,1.2950027364962822e-08,0.015779104834903274,0.85443744092324,0.8871486796692323,0.00788955889246532,0.8707930602962363,0.015779091884875907,0.03271123874599229,0.0,0.0,0.9521062805868186,0.05361767931786208
svg/g/g_7/path_45,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.08284024534562587,0.09861933723050179,0.7785448114670108,0.8112560502130032,0.09072979128806383,0.7949004308400069,0.015779091884875907,0.03271123874599229,0.0,0.0,0.908143917977966,0.1319905439492504
svg/g/g_7/path_44,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.1637080912556149,0.17948718314049084,0.8263178378709741,0.8590290766169665,0.17159763719805285,0.8426734572439704,0.015779091884875907,0.03271123874599229,0.0,0.0,0.8116039044173804,0.12505151115448565
svg/g/g_7/path_43,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.24654832365121346,0.26232741553608935,0.8256827287261964,0.8583939674721888,0.25443786959365133,0.8420383480991925,0.015779091884875907,0.03271123874599229,0.0,0.0,0.7336166738029375,0.15048313435880714
svg/g/g_7/path_42,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.3274161695612025,0.34319526144607837,0.8103060953952953,0.8430173341412875,0.3353057155036404,0.8266617147682915,0.015779091884875873,0.03271123874599229,0.0,0.0,0.6620679106636178,0.1835627649528405
svg/g/g_7/path_41,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.41025640195680096,0.42603549384167694,0.8231714255940941,0.8558826643400863,0.418145947899239,0.8395270449670901,0.015779091884875945,0.03271123874599229,0.0,0.0,0.5764838524543016,0.20004003744157936
svg/g/g_7/path_40,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.4930966343523995,0.5088757262372754,0.7774960073747175,0.8102072461207097,0.5009861802948375,0.7938516267477137,0.015779091884875873,0.03271123874599229,0.0,0.0,0.5126385654619376,0.2548681231803641
svg/g/g_7/path_39,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5739644802623886,0.5897435721472645,0.7846977954751319,0.8174090342211241,0.5818540262048265,0.8010534148481279,0.015779091884875873,0.03271123874599229,0.0,0.0,0.43454847822961407,0.2809791456605731
