tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/path_79,0.75,0.7071067811865476,0.9435054165891108,0.730874306617517,0.6101694915254235,0.7686274509803921,0.3,0.15,0.0,1.0,0.3,1.7644790403708062,1.9823964358573685,0.707678636665899,0.8592498481565445,1.8734377381140872,0.7834642424112218,0.2179173954865625,0.15157121149064573,0.0
svg/g/path_78,0.75,0.7071067811865476,0.9944904871101227,0.5740213358268657,0.8705882352941178,0.6666666666666667,0.3,0.15,0.0,1.0,0.3,1.9185695480303135,2.065508466693924,0.7794981480347858,0.9215296239984141,1.9920390073621188,0.8505138860165999,0.14693891866361034,0.14203147596362828,0.0
svg/g/path_77,0.75,0.7071067811865476,0.7967094433018507,0.902446898677957,0.8426966292134831,0.6509803921568627,0.3,0.15,0.0,1.0,0.3,1.9773382162730653,2.121752381684067,0.8675747371306787,1.0617783220958188,2.049545298978566,0.9646765296132487,0.1444141654110014,0.19420358496514012,0.0
svg/g/path_76,0.75,0.7071067811865476,0.8930265473713938,0.8090794931103026,0.7927927927927928,0.5647058823529413,0.3,0.15,0.0,1.0,0.3,1.9956229719922032,2.1207258508351337,1.0588526030606893,1.1888884556825607,2.058174411413668,1.123870529371625,0.12510287884293061,0.13003585262187117,0.0
svg/g/path_75,0.75,0.7071067811865476,0.007596123493896045,0.5868240888334656,0.5192307692307693,0.592156862745098,0.3,0.15,0.0,1.0,0.3,1.7226624885166535,2.091367842695083,1.1487312527725875,1.402193626557408,1.9070151656058683,1.2754624396649976,0.3687053541784294,0.25346237378482056,0.0
svg/g/path_74,0.75,0.7071067811865476,0.009274253373791064,0.5958553159618694,0.5757575757575757,0.7411764705882353,0.3,0.15,0.0,1.0,0.3,1.490329348773319,1.7349104243801527,1.2072631632477062,1.3935169963708376,1.612619886576736,1.300390079809272,0.24458107560683381,0.1862538331231316,0.0
svg/g/path_73,0.75,0.7071067811865476,0.9435054165891108,0.730874306617517,0.6101694915254235,0.7686274509803921,0.3,0.15,0.0,1.0,0.3,1.4023748242178284,1.7644790403708062,0.7076786321002518,1.271664041565613,1.5834269322943173,0.9896713368329325,0.36210421615297755,0.5639854094653614,0.0
svg/g/path_72,0.75,0.7071067811865476,0.9432328436130493,0.7313971614836494,0.7115384615384616,0.7960784313725491,0.3,0.15,0.0,1.0,0.3,1.7644790403708062,1.869603222765183,0.630342432347784,0.717807372549899,1.8170411315679944,0.6740749024488416,0.10512418239437694,0.08746494020211501,0.0
svg/g/path_71,0.75,0.7071067811865476,0.9432328436130493,0.7313971614836494,0.7115384615384616,0.7960784313725491,0.3,0.15,0.0,1.0,0.3,1.8503126330009256,2.0313718390470945,0.6427466395569637,0.7794981480347859,1.9408422360240103,0.7111223937958747,0.1810592060461688,0.1367515084778222,0.0
svg/g/path_70,0.75,0.7071067811865476,0.9944154131125642,0.5745211330880873,0.9746835443037977,0.6901960784313725,0.3,0.15,0.0,1.0,0.3,1.982396435857369,2.0856305943510782,0.7183017121352233,0.8187367908642276,2.0340135151042236,0.7685192514997254,0.10323415849370929,0.10043507872900427,0.0
svg/g/path_69,0.75,0.7071067811865476,0.9944154131125642,0.5745211330880873,0.9746835443037977,0.6901960784313725,0.3,0.15,0.0,1.0,0.3,2.026698523465617,2.133162607530208,0.7663613365013765,0.8675747371306787,2.0799305654979126,0.8169680368160277,0.10646408406459072,0.10121340062930234,0.0
svg/g/path_68,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.065508466693924,2.1734195719389486,0.8261746733483821,0.931461993113479,2.1194640193164362,0.8788183332309305,0.1079111052450245,0.10528731976509678,0.0
svg/g/path_67,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.0983778160672992,2.1785340746557407,0.9044188130326267,0.9428721220527585,2.13845594536152,0.9236454675426926,0.08015625858844136,0.03845330902013194,0.0
svg/g/path_66,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.1025536613809734,2.180340581650135,0.9183935476929337,0.9472335294580325,2.141447121515554,0.9328135385754832,0.07778692026916138,0.028839981765098825,0.0
svg/g/path_65,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.1040279163351925,2.197309038303005,0.9237366223598447,1.0072782593024243,2.150668477319099,0.9655074408311345,0.09328112196781235,0.08354163694257952,0.0
svg/g/path_64,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.117882644851997,2.1996856389619612,0.9972740181199894,1.0253602196663314,2.1587841419069793,1.0113171188931604,0.08180299410996415,0.02808620154634198,0.0
svg/g/path_63,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.119823505130396,2.2010322321967073,1.0194211327334262,1.0636715375289763,2.160427868663552,1.041546335131201,0.08120872706631126,0.04425040479555006,0.0
svg/g/path_62,0.75,0.7071067811865476,0.7976811330562636,0.9017286933022572,0.9397590361445783,0.6745098039215687,0.3,0.15,0.0,1.0,0.3,2.1207258508351337,2.2008022236871394,1.0614908338263713,1.0640238859567344,2.1607640372611363,1.062757359891553,0.08007637285200561,0.0025330521303628738,0.0
svg/g/path_61,0.75,0.7071067811865476,0.8927029884154645,0.8094904891746492,0.858490566037736,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,2.1153190389463843,2.2007913301776254,1.061778322095819,1.1259232657347986,2.1580551845620053,1.0938507939153088,0.08547229123124093,0.06414494363897941,0.0
svg/g/path_60,0.75,0.7071067811865476,0.8927029884154645,0.8094904891746492,0.858490566037736,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,2.1115680405037534,2.194168076393154,1.1123184092748593,1.1474831329685062,2.1528680584484534,1.1299007711216829,0.08260003588940054,0.03516472369364696,0.0
svg/g/path_59,0.75,0.7071067811865476,0.8927029884154645,0.8094904891746492,0.858490566037736,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,2.110832728611563,2.189572830963193,1.129921806848721,1.1511328316090956,2.150202779787378,1.140527319228908,0.07874010235163008,0.02121102476037497,0.0
