tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,containment_mds,adjacency_mds,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_13/path_240,0.75,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.7071067811865476,0.5668810289389068,0.7466237942122186,0.19044391731616397,0.4611995933581836,0.762902355353449,0.5375766403523995,0.5005292739234259,0.5533302481014548,0.17974276527331182,0.27075567604201967,0.0
svg/g/g_13/path_239,0.75,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.7071067811865476,0.5564308681672027,0.7424437299035369,0.2761775669264656,0.4696712978651304,0.7205326294048234,0.4972069821519314,0.5005292739234259,0.5478671532983277,0.1860128617363344,0.19349373093866484,0.0
svg/g/g_13/path_238,0.75,1.0,2.0,1.0,1.0,0.7254901960784313,1.0,0.5,0.0,1.0,0.7071067811865476,0.5929260450160772,0.7483922829581994,0.16502880379532353,0.4466282616062351,0.7898733423145916,0.5456901425917451,0.5005292739234259,0.5226665917351538,0.1554662379421222,0.28159945781091156,0.0
svg/g/g_13/path_237,0.75,1.0,2.0,1.0,0.0,0.9019607843137255,1.0,0.5,0.0,1.0,0.7071067811865476,0.5815112540192926,0.7482315112540192,0.5469332429684851,0.8234496780752286,0.5082714038090296,0.1991808910384258,0.5005292739234259,0.6084449078492238,0.1667202572347267,0.27651643510674345,0.0
svg/g/g_13/path_236,0.75,1.0,2.0,1.0,0.9999999999999996,0.8254901960784313,1.0,0.5,0.0,1.0,0.7071067811865476,0.5717041800643088,0.7454983922829582,0.5415113520840393,0.7766858691968823,0.5231821861813006,0.2298208846156824,0.5005292739234259,0.5147386682422942,0.17379421221864946,0.2351745171128431,0.0
svg/g/g_13/path_235,0.75,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.7071067811865476,0.5668810289389068,0.7438906752411575,0.5384615384615384,0.743476787529651,0.5343853622825677,0.24982886558707043,0.5005292739234259,0.5141316577086135,0.17700964630225074,0.2050152490681125,0.0
svg/g/g_13/path_234,0.75,1.0,2.0,1.0,1.0,0.7254901960784313,1.0,0.5,0.0,1.0,0.7071067811865476,0.6340836012861736,0.757395498392283,0.07217892239918673,0.4320569298542867,0.8563340814700516,0.581690656274093,0.5005292739234259,0.5232736022688347,0.1233118971061093,0.35987800745509996,0.0
svg/g/g_13/path_233,0.75,1.0,2.0,1.0,0.9999999999999996,0.8254901960784313,1.0,0.5,0.0,1.0,0.7071067811865476,0.6567524115755627,0.7617363344051447,0.04371399525584549,0.42629617078956283,0.8829127694845585,0.5893694539210794,0.5005292739234259,0.5220595812014732,0.10498392282958192,0.3825821755337174,0.0
svg/g/g_13/path_232,0.75,1.0,2.0,1.0,0.9999999999999996,0.8254901960784313,1.0,0.5,0.0,1.0,0.7071067811865476,0.682475884244373,0.7681672025723474,0.015926804473059993,0.4215520162656727,0.9115315663659739,0.5945898562158852,0.5005292739234259,0.5238806128025154,0.08569131832797439,0.4056252117926127,0.0
svg/g/g_13/path_231,0.75,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.7071067811865476,0.5983922829581996,0.7503215434083602,0.5543883429345984,0.8505591324974583,0.5034341201389628,0.1750832750143678,0.5005292739234259,0.511567193070185,0.15192926045016078,0.29617078956285997,0.0
