tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,containment_mds,adjacency_mds,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_2/path_11,0.75,1.0,0.07659826286160587,0.616165098186999,0.9905660377358493,0.5843137254901961,1.0,0.5,0.0,1.0,1.0,0.0,0.13361462728551346,0.0,0.05909090909090898,0.11370293361975109,1.0,0.0,0.0,0.13361462728551346,0.05909090909090898,0.0
svg/g_2/path_10,0.75,1.0,0.07659826286160587,0.616165098186999,0.9905660377358493,0.5843137254901961,1.0,0.5,0.0,1.0,1.0,0.0,0.15471167369901556,0.26818181818181813,0.3272727272727272,0.08682843734279551,0.7167814726645857,0.0,0.0,0.15471167369901556,0.059090909090909124,0.0
svg/g_2/path_9,0.75,1.0,0.07659826286160587,0.616165098186999,0.9905660377358493,0.5843137254901961,1.0,0.5,0.0,1.0,1.0,0.0,0.6821378340365684,0.5318181818181816,0.5909090909090909,0.646895131997614,0.402169285589126,0.0,0.0,0.6821378340365684,0.059090909090909284,0.0
svg/g_2/path_8,0.75,1.0,0.07659826286160587,0.616165098186999,0.9905660377358493,0.5843137254901961,1.0,0.5,0.0,1.0,1.0,0.0,0.1533052039381153,0.7999999999999999,0.8590909090909091,0.0,0.1546095308788389,0.0,0.0,0.1533052039381153,0.05909090909090907,0.0
svg/g_1/path_7,0.75,1.0,0.5389074985506745,0.11264792494342823,0.5042735042735044,0.5411764705882354,1.0,0.5,0.0,1.0,1.0,0.0,0.17299578059071727,0.07272727272727268,0.13181818181818178,0.16319046272552476,0.9224526064092531,0.0,0.0,0.17299578059071727,0.05909090909090909,0.0
svg/g_1/path_6,0.75,1.0,0.5389074985506745,0.11264792494342823,0.5042735042735044,0.5411764705882354,1.0,0.5,0.0,1.0,1.0,0.0,0.17862165963431795,0.33636363636363625,0.39545454545454545,0.09141091378092034,0.6422579191414245,0.0,0.0,0.17862165963431795,0.059090909090909124,0.0
svg/g_1/path_5,0.75,1.0,0.5389074985506745,0.11264792494342823,0.5042735042735044,0.5411764705882354,1.0,0.5,0.0,1.0,1.0,0.0,0.7918424753867791,0.6045454545454542,0.6636363636363636,0.7527300843131577,0.30925318904490706,0.0,0.0,0.7918424753867791,0.059090909090909395,0.0
svg/g_1/path_4,0.75,1.0,0.5389074985506745,0.11264792494342823,0.5042735042735044,0.5411764705882354,1.0,0.5,0.0,1.0,1.0,0.0,0.15471167369901556,0.8727272727272728,0.9318181818181818,0.006711101356402407,0.07526143054998159,0.0,0.0,0.15471167369901556,0.05909090909090919,0.0
svg/g/path_3,0.75,1.0,0.1316670927084751,1.4959818163145178,1.0,0.44313725490196076,1.0,0.5,0.0,1.0,1.0,0.0,0.2967651195499297,0.14090909090909085,0.19999999999999998,0.27560178520708023,0.8376875256594681,0.0,0.0,0.2967651195499297,0.05909090909090915,0.0
svg/g/path_2,0.75,1.0,0.1316670927084751,1.4959818163145178,1.0,0.44313725490196076,1.0,0.5,0.0,1.0,1.0,0.0,0.21940928270042204,0.409090909090909,0.4681818181818182,0.11921351873180058,0.5618334529335082,0.0,0.0,0.21940928270042204,0.05909090909090922,0.0
svg/g/path_1,0.75,1.0,0.1316670927084751,1.4959818163145178,1.0,0.44313725490196076,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.677272727272727,0.7363636363636363,1.0,0.23711087559019325,0.0,0.0,1.0,0.059090909090909284,0.0
svg/g/path,0.75,1.0,0.1316670927084751,1.4959818163145178,1.0,0.44313725490196076,1.0,0.5,0.0,1.0,1.0,0.0,0.15752461322081585,0.9409090909090908,1.0,0.022017257808997624,0.0,0.0,0.0,0.15752461322081585,0.05909090909090919,0.0
