tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_11/circle_241,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.07933333333333335,1.0793333333333333,0.007333333333333333,1.0073333333333334,0.5793333333333334,0.5073333333333333,1.0,1.0,0.9800916571682748
svg/g_11/circle_240,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.17,0.7366666666666667,0.402,0.9686666666666667,0.4533333333333333,0.6853333333333333,0.5666666666666667,0.5666666666666667,0.8944401642183637
svg/g_11/circle_239,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.6119999999999999,0.7389333333333334,0.35333333333333333,0.48026666666666673,0.6754666666666668,0.4168,0.12693333333333348,0.1269333333333334,0.6688373196127335
svg/g_11/circle_238,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.3096,0.46266666666666667,0.0536,0.20666666666666667,0.3861333333333334,0.13013333333333332,0.15306666666666668,0.15306666666666666,0.6970654664545356
svg/g_11/circle_237,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.15293333333333337,0.2873333333333334,0.28159999999999996,0.416,0.22013333333333338,0.34880000000000005,0.13440000000000002,0.1344,0.6774556503006786
svg/g_11/circle_236,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.2869333333333334,0.4,0.28426666666666667,0.3973333333333333,0.34346666666666664,0.3408,0.1130666666666667,0.11306666666666668,0.6513948976706165
svg/g_11/circle_235,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.4046666666666667,0.6705333333333333,0.14266666666666666,0.4085333333333333,0.5376,0.2756,0.26586666666666664,0.2658666666666667,0.7803203647683793
svg/g_11/circle_234,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.13933333333333334,0.40599999999999997,0.17573333333333335,0.4424,0.27266666666666667,0.30906666666666666,0.2666666666666666,0.26666666666666666,0.7807734295279504
svg/g_11/circle_233,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.6401333333333333,0.8593333333333334,0.046799999999999994,0.266,0.7497333333333335,0.15639999999999998,0.2192,0.2192,0.7512155849700409
svg/g_11/circle_232,0.125,0.3535533905932738,0.08548121372247913,0.22040354826462666,1.0,0.5294117647058824,0.005720485303515743,0.10897047844603859,0.8814229249011858,0.503921568627451,0.3,0.6806666666666668,0.7806666666666668,0.266,0.366,0.7306666666666668,0.316,0.10000000000000006,0.1,0.6328792834643283
