tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_53/path_39,0.75,0.7071067811865476,0.5368125004858624,0.9986429983545125,0.5421686746987951,0.5117647058823529,0.1612095140379637,0.299580569577177,0.603448275862069,0.4549019607843137,0.3,0.21739130434782608,0.8227199531547359,0.1675374433995124,1.0902124695228146,0.520055628751281,0.6288749564611634,0.6053286488069097,0.922675026123302,0.0
svg/g_53/path_38,0.75,0.7071067811865476,0.5327015646150712,0.001070538380698205,0.8275862068965517,0.6588235294117646,0.15941857792939704,0.00029599073575926617,0.8064516129032256,0.696078431372549,0.3,0.2170985214463476,1.1799150929585713,0.41692789968652044,1.0954371299198886,0.6985068072024594,0.7561825148032045,0.9628165715122238,0.6785092302333683,0.0
svg/g/g_52/path_37,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.20319133362611624,0.21095008051529793,1.0975269940787185,1.1257401602229191,0.2070707070707071,1.1116335771508188,0.007758746889181695,0.028213166144200708,0.0
svg/g/g_51/path_36,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.181379007465964,0.18913775435514568,0.8509230233368166,0.8791361894810172,0.18525838091055488,0.8650296064089168,0.007758746889181675,0.02821316614420061,0.0
svg/g/g_51/path_35,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.19060166886253846,0.19265114917288834,0.873911529083943,0.8794845001741555,0.19162640901771338,0.8766980146290492,0.0020494803103498424,0.00557297109021255,0.0
svg/g/g_51/path_34,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.195139803835456,0.19894598155467724,0.8516196447230931,0.8787878787878789,0.19704289269506658,0.865203761755486,0.0038061777192211943,0.027168234064785832,0.0
svg/g/g_50/path_33,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.181379007465964,0.18913775435514568,0.6255660048763497,0.6537791710205504,0.18525838091055488,0.6396725879484502,0.007758746889181675,0.02821316614420061,0.0
svg/g/g_50/path_32,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.19060166886253846,0.19265114917288834,0.6482061999303379,0.6537791710205504,0.19162640901771338,0.6509926854754442,0.0020494803103498424,0.00557297109021255,0.0
svg/g/g_50/path_31,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.1941150636802811,0.20143463621724494,0.6262626262626263,0.6541274817136887,0.19777484994876304,0.6401950539881576,0.007319572536963817,0.02786485545106235,0.0
svg/g/g_49/path_30,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.181379007465964,0.18913775435514568,0.40578195750609547,0.4339951236502961,0.18525838091055488,0.4198885405781958,0.007758746889181675,0.02821316614420061,0.0
svg/g/g_49/path_29,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.19060166886253846,0.19265114917288834,0.4287704632532219,0.4343434343434344,0.19162640901771338,0.4315569487983282,0.0020494803103498424,0.005572971090212451,0.0
svg/g/g_49/path_28,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.1939686722295418,0.20099546186502715,0.40578195750609547,0.43364681295715785,0.19748206704728447,0.4197143852316267,0.007026789635485326,0.02786485545106235,0.0
svg/g/g_48/path_27,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.181379007465964,0.18913775435514568,0.18146987112504356,0.2096830372692442,0.18525838091055488,0.1955764541971439,0.007758746889181675,0.028213166144200635,0.0
svg/g/g_48/path_26,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.19060166886253846,0.19265114917288834,0.2041100661790317,0.2096830372692442,0.19162640901771338,0.20689655172413796,0.0020494803103498424,0.005572971090212499,0.0
svg/g/g_48/path_25,0.75,0.7071067811865476,1.0,0.5,0.0,0.5019607843137255,0.0,0.0,0.0,0.0,0.0,0.1936758893280633,0.20202020202020204,0.1821664925113201,0.2093347265761059,0.19784804567413267,0.19575060954371304,0.008344312692138759,0.027168234064785808,0.0
svg/g/line_22,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.2162201727419119,0.21768408724930466,0.19505398815743646,1.0919540229885059,0.21695212999560828,0.6435040055729712,0.001463914507392739,0.8969000348310694,0.0
svg/g/g_46/g_47/line_21,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.20641194554238035,0.2172449128970868,0.8655520724486243,0.8690351793800071,0.2118284292197336,0.8672936259143157,0.01083296735470648,0.003483106931382794,0.0
svg/g/g_46/g_47/line_20,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.20641194554238035,0.2172449128970868,0.6426332288401254,0.6461163357715083,0.2118284292197336,0.6443747823058169,0.01083296735470648,0.003483106931382794,0.0
svg/g/g_46/g_47/line_19,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.20641194554238035,0.2172449128970868,0.4197143852316267,0.42319749216300945,0.2118284292197336,0.42145593869731807,0.01083296735470648,0.003483106931382794,0.0
svg/g/g_46/g_47/line_18,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.20641194554238035,0.2172449128970868,0.19679554162312785,0.20027864855451064,0.2118284292197336,0.19853709508881925,0.01083296735470648,0.003483106931382794,0.0
svg/g/g_45/line_17,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.2154882154882155,1.181379007465964,1.088470916057123,1.0919540229885059,0.6984336114770897,1.0902124695228146,0.9658907919777486,0.003483106931382794,0.0
svg/g/line_16,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.27009222661396576,0.27155614112135856,1.088470916057123,1.118077324973877,0.27082418386766216,1.1032741205155,0.001463914507392739,0.029606408916753747,0.0
svg/g/line_15,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.4,0.2449489742783178,0.32396428048601966,0.3254281949934124,1.088470916057123,1.118077324973877,0.32469623773971606,1.1032741205155,0.0014639145073927797,0.029606408916753747,0.0
