tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/circle_27,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.408248290463863,0.5,4.64640370191017e-11,0.011643321792833896,4.64640370191017e-11,0.011643321792833896,0.002623928911293348,0.002623928911293348,0.44361718628819613,0.9533333333333334,0.909457265212413,0.15057945721435767
svg/g_94/g_95/line_24,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57,0.5773502691896257,0.8638888888888889,2.9401393111422448e-05,0.0026926417609858216,2.9401393111422448e-05,0.0026926417609858216,0.0009153971894926433,0.0009153971894926433,0.0015511090429657206,0.512,0.0,0.12407447289949264
svg/g_94/g_95/g_96/polygon_20,0.625,1.0,1.0,0.0,0.0,0.61,1.0,0.0,0.0,0.0,0.5773502691896257,0.9055555555555556,2.059207015933899e-05,5.833300507560772e-05,2.059207015933899e-05,5.833300507560772e-05,3.4893412505364996e-05,3.4893412505364996e-05,0.015355979525360643,0.020333333333333325,0.505648122023805,0.08372007533548999
svg/g_92/g_93/circle_26,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.408248290463863,0.8527777777777779,0.00027350285428885587,0.013084401283353215,0.00027350285428885587,0.013084401283353215,0.002623928911293348,0.002623928911293348,0.0887234372576392,0.19066666666666662,0.6450511790860651,0.1111319259552177
svg/g_92/g_93/circle_25,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.408248290463863,0.8319444444444445,1.4817783658331909e-05,0.03391307994252252,1.4817783658331909e-05,0.03391307994252252,0.002623928911293348,0.002623928911293348,0.1774468745152785,0.3813333333333334,0.7589139260013454,0.12807891958203757
svg/g_92/g_93/circle_24,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.408248290463863,0.8111111111111112,4.1726909980740275e-07,0.045686953648025164,4.1726909980740275e-07,0.045686953648025164,0.002623928911293348,0.002623928911293348,0.2661703117729176,0.5719999999999998,0.8255289455845597,0.1380263331484267
svg/g_92/g_93/circle_23,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.408248290463863,0.7902777777777779,6.107462211772461e-09,0.03199106928428287,6.107462211772461e-09,0.03199106928428287,0.002623928911293348,0.002623928911293348,0.3548937490305569,0.7626666666666667,0.8727946502880432,0.14509363773269054
svg/g_89/g_90/line_23,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57,0.5773502691896257,0.8416666666666667,0.0004523752606044314,0.5637657221723898,0.0004523752606044314,0.5637657221723898,0.05231725703021783,0.05231725703021783,0.18551264153870023,0.32366666666666666,0.0,0.12408204633989064
svg/g_89/g_90/g_91/polygon_19,0.625,1.0,1.0,0.0,0.0,0.61,1.0,0.0,0.0,0.0,0.5773502691896257,0.8833333333333333,0.08461442657641843,0.13121048362317403,0.08461442657641843,0.13121048362317403,0.10595455534060255,0.10595455534060255,0.01116798510935326,0.025666666666666674,0.5785677159974647,0.08364702076615195
svg/g_86/g_87/line_22,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57,0.5773502691896257,0.8305555555555555,0.0025170882546877104,0.6954149925741998,0.0025170882546877104,0.6954149925741998,0.13656146126754526,0.13656146126754526,0.23313168915774785,0.10900000000000006,0.0,0.12407900386014138
svg/g_86/g_87/g_88/polygon_18,0.625,1.0,1.0,0.0,0.0,0.61,1.0,0.0,0.0,0.0,0.5773502691896257,0.8722222222222221,0.7088123188322178,0.6642368442220958,0.7088123188322178,0.6642368442220958,0.6909274178654515,0.6909274178654515,0.010547541492166919,0.03199999999999998,0.5844063050283245,0.08355728326839859
