tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g_1/path_20,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.75,2.2838692016708576e-11,9.998157609264835e-09,2.2838692016708576e-11,9.998157609264835e-09,6.029707064899884e-10,6.029707064899884e-10,0.08979832180185489,0.11592550361079436,0.0,0.14301616880678264
svg/g_1/path_19,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.736842105263158,4.1369869952496577e-08,4.0484640325580645e-06,4.1369869952496577e-08,4.0484640325580645e-06,5.164018993092346e-07,5.164018993092346e-07,0.08979832180185489,0.11592550361079436,0.0,0.14301616880678264
svg/g_1/path_18,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.7236842105263158,0.027584948478378096,0.03112621153921886,0.027584948478378096,0.03112621153921886,0.03697428899183183,0.03697428899183183,0.08979832180185489,0.11592550361079436,0.0,0.1430093052737755
svg/g_1/path_17,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.7105263157894737,0.12279180500290127,0.0068899944463629665,0.12279180500290127,0.0068899944463629665,0.03670242315791533,0.03670242315791533,0.08979832180185489,0.11592550361079436,0.0,0.14301616880678264
svg/g_1/path_16,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.6973684210526316,0.06971463583315603,0.0018585382264429279,0.06971463583315603,0.0018585382264429279,0.014363105188281692,0.014363105188281692,0.08979832180185489,0.11592550361079436,0.0,0.14301616880678264
svg/g_1/path_15,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.6842105263157895,0.00017536079862714017,2.3821671746861248e-07,0.00017536079862714017,2.3821671746861248e-07,8.155544950730573e-06,8.155544950730573e-06,0.08979832180185489,0.11592550361079436,0.0,0.14301616880678264
svg/g_1/path_14,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.6710526315789473,0.0003020055993099052,9.78784037239192e-09,0.0003020055993099052,9.78784037239192e-09,2.9046867639422457e-06,2.9046867639422457e-06,0.13484469306639182,0.17407829722538962,0.0,0.15307490903324386
svg/g_1/path_13,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.6578947368421053,4.239394553110968e-05,5.266131940516297e-12,4.239394553110968e-05,5.266131940516297e-12,3.822819517517594e-08,3.822819517517594e-08,0.18047990578536724,0.23299125807677692,0.0,0.16029453586369677
svg/g_1/path_12,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.6447368421052632,0.014728822361594575,0.017949931144790987,0.014728822361594575,0.017949931144790987,0.017266337193921198,0.017266337193921198,0.045635212718975436,0.0589129608513873,0.0,0.12629325254353155
svg/g_1/path_11,0.75,0.7745966692414834,1.0,0.0,0.0,0.0,0.39073112848927394,0.9205048534524403,1.0,0.46,1.0,0.631578947368421,0.07902199875707051,0.030775111002905177,0.07902199875707051,0.030775111002905177,0.05236711295765502,0.05236711295765502,0.045635212718975436,0.0589129608513873,0.0,0.12629325254353155
