tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g/g_13/path_240,0.75,1.0,1.0,0.0,0.95,0.46,1.0,0.0,0.0,1.0,0.7071067811865476,0.375,0.1333102047451941,0.008804146282474256,0.1333102047451941,0.008804146282474256,0.08806835541068665,0.08806835541068665,0.17974276527331182,0.27075567604201967,0.0,0.1224076186115711
svg/g/g_13/path_239,0.75,1.0,1.0,0.0,0.95,0.46,1.0,0.0,0.0,1.0,0.7071067811865476,0.3735632183908046,0.32663155057623305,0.010418746993828202,0.32663155057623305,0.010418746993828202,0.13409718241353413,0.13409718241353413,0.1860128617363344,0.19349373093866484,0.0,0.12094765922960625
svg/g/g_13/path_238,0.75,1.0,1.0,0.0,1.0,0.71,1.0,0.0,0.0,1.0,0.7071067811865476,0.37212643678160917,0.07262598507838637,0.008037296568774875,0.07262598507838637,0.008037296568774875,0.05446361036763856,0.05446361036763856,0.1554662379421222,0.28159945781091156,0.0,0.12022049707469167
svg/g/g_13/path_237,0.75,1.0,1.0,0.0,0.0,0.97,1.0,0.0,0.0,1.0,0.7071067811865476,0.3706896551724138,0.5755308193222177,0.0013740227882290124,0.5755308193222177,0.0013740227882290124,0.06716352241762989,0.06716352241762989,0.1667202572347267,0.27651643510674345,0.0,0.12113833438884354
svg/g/g_13/path_236,0.75,1.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.93,0.7071067811865476,0.3692528735632184,0.651912779354622,0.0024866906716565066,0.651912779354622,0.0024866906716565066,0.09188430937975095,0.09188430937975095,0.17379421221864946,0.2351745171128431,0.0,0.12051834347540323
svg/g/g_13/path_235,0.75,1.0,1.0,0.0,0.95,0.46,1.0,0.0,0.0,1.0,0.7071067811865476,0.367816091954023,0.6894393830304919,0.003570454072865022,0.6894393830304919,0.003570454072865022,0.10922377713954357,0.10922377713954357,0.17700964630225074,0.2050152490681125,0.0,0.11994767266160772
svg/g/g_13/path_234,0.75,1.0,1.0,0.0,1.0,0.71,1.0,0.0,0.0,1.0,0.7071067811865476,0.36637931034482757,0.010265931370418183,0.005479165339131931,0.010265931370418183,0.005479165339131931,0.017689270670671685,0.017689270670671685,0.1233118971061093,0.35987800745509996,0.0,0.12101100058595467
svg/g/g_13/path_233,0.75,1.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.93,0.7071067811865476,0.36494252873563215,0.0039764154746928715,0.0045374935539920155,0.0039764154746928715,0.0045374935539920155,0.009943337997986662,0.009943337997986662,0.10498392282958192,0.3825821755337174,0.0,0.12111486724884678
svg/g/g_13/path_232,0.75,1.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.93,0.7071067811865476,0.3635057471264368,0.0012841291431433424,0.003442241227918236,0.0012841291431433424,0.003442241227918236,0.004960719441868735,0.004960719441868735,0.08569131832797439,0.4056252117926127,0.0,0.1218569956666603
svg/g/g_13/path_231,0.75,1.0,1.0,0.0,0.95,0.46,1.0,0.0,0.0,1.0,0.7071067811865476,0.3620689655172414,0.44905563061270787,0.0009220800648000188,0.44905563061270787,0.0009220800648000188,0.04659355742922692,0.04659355742922692,0.15192926045016078,0.29617078956285997,0.0,0.12044858148270957
