tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/rect_251,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.9303304567459482,1.0,0.9458353788250694,1.0,0.9651652283729742,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.23481706511728137,1.0
svg/rect_250,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.8587665754577981,0.92843611871185,0.9458353788250694,1.0,0.8936013470848242,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.3143153021770409,0.9920727144340353
svg/rect_249,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7872026941696482,0.8568722374237,0.9458353788250694,1.0,0.8220374657966741,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.371306543917084,0.972545323510752
svg/rect_248,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7156388128814983,0.7853083561355502,0.9458353788250694,1.0,0.7504735845085242,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.42460608505068564,0.9523544625960814
svg/rect_247,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.6440749315933486,0.7137444748474004,0.9458353788250694,1.0,0.6789097032203747,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.48555547498156076,0.9336512257420564
svg/rect_246,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5725110503051989,0.6421805935592507,0.9458353788250694,1.0,0.6073458219322246,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.5425322903961568,0.9142437535816191
svg/rect_245,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5009471690170489,0.5706167122711007,0.9458353788250694,1.0,0.5357819406440749,0.9729176894125346,0.06966954325405168,0.05416462117493061,0.6076265041279574,0.0,0.6000518772182374,0.8947806277153871
svg/rect_244,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.42938328772889894,0.4990528309829508,0.9458353788250694,1.0,0.46421805935592486,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.657426898122823,0.8752677959678413
svg/rect_243,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.35781940644074933,0.4274889496948011,0.9458353788250694,1.0,0.39265417806777525,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.7147713240873705,0.8557047070830136
svg/rect_242,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.2862555251525993,0.3559250684066511,0.9458353788250694,1.0,0.3210902967796252,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.7717557372009148,0.8363955185618441
svg/rect_241,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.21469164386444953,0.28436118711850134,0.9458353788250694,1.0,0.24952641549147558,0.9729176894125346,0.06966954325405168,0.05416462117493061,0.6076265041279574,0.0,0.829298243722331,0.8165643407535924
svg/rect_240,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.14312776257629964,0.21279730583035147,0.9458353788250694,1.0,0.17796253420332556,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,0.8880249690197924,0.794919727149092
svg/rect_239,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.07156388128814989,0.14123342454220159,0.9458353788250694,1.0,0.1063986529151758,0.9729176894125346,0.06966954325405168,0.05416462117493061,0.6076265041279574,0.0,0.9431492993155687,0.7783868918122064
svg/rect_238,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.06966954325405182,0.9458353788250694,1.0,0.03483477162702591,0.9729176894125346,0.06966954325405181,0.05416462117493061,0.6076265041279574,0.0,1.0,0.7597567056225997
svg/rect_237,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.9303304567459482,1.0,0.8901980036000655,0.9443626247749958,0.9651652283729742,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.24323523756823082,0.9671798221328425
svg/rect_236,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.8587665754577981,0.92843611871185,0.8901980036000655,0.9443626247749958,0.8936013470848242,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.2994028316250894,0.9472518862367432
svg/rect_235,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7872026941696482,0.8568722374237,0.8901980036000655,0.9443626247749958,0.8220374657966741,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.3547689396232704,0.9271154134878611
svg/rect_234,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7156388128814983,0.7853083561355502,0.8901980036000655,0.9443626247749958,0.7504735845085242,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.4132254875012469,0.9081609034627244
svg/rect_233,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.6440749315933486,0.7137444748474004,0.8901980036000655,0.9443626247749958,0.6789097032203747,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.4707710908551098,0.8888308459657128
svg/rect_232,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5725110503051989,0.6421805935592507,0.8901980036000655,0.9443626247749958,0.6073458219322246,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.5279533550861164,0.86938322624033
svg/rect_231,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5009471690170489,0.5706167122711007,0.8901980036000655,0.9443626247749958,0.5357819406440749,0.9172803141875306,0.06966954325405168,0.054164621174930434,0.6076265041279574,0.0,0.5851332810615749,0.8499391542871201
svg/rect_230,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.42938328772889894,0.4990528309829508,0.8901980036000655,0.9443626247749958,0.46421805935592486,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.6423184572221812,0.8304964287145118
svg/rect_229,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.35781940644074933,0.4274889496948011,0.8901980036000655,0.9443626247749958,0.39265417806777525,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.699517332348941,0.811050109302014
svg/rect_228,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.2862555251525993,0.3559250684066511,0.8901980036000655,0.9443626247749958,0.3210902967796252,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.7567318775675553,0.7915960611790516
svg/rect_227,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.21469164386444953,0.28436118711850134,0.8901980036000655,0.9443626247749958,0.24952641549147558,0.9172803141875306,0.06966954325405168,0.054164621174930434,0.6076265041279574,0.0,0.8139369286753984,0.7721415857817798
svg/rect_226,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.14312776257629964,0.21279730583035147,0.8901980036000655,0.9443626247749958,0.17796253420332556,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.8713853501821097,0.7522827741870125
svg/rect_225,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.07156388128814989,0.14123342454220159,0.8901980036000655,0.9443626247749958,0.1063986529151758,0.9172803141875306,0.06966954325405168,0.054164621174930434,0.6076265041279574,0.0,0.9294612970803781,0.7311182781384848
svg/rect_224,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.06966954325405182,0.8901980036000655,0.9443626247749958,0.03483477162702591,0.9172803141875306,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.9853876556855009,0.7142476006618121
svg/rect_223,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.9303304567459482,1.0,0.8345606283750612,0.8887252495499917,0.9651652283729742,0.8616429389625265,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.2244749892925277,0.9199344310972248
svg/rect_222,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.8587665754577981,0.92843611871185,0.8345606283750612,0.8887252495499917,0.8936013470848242,0.8616429389625265,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.2836261049065536,0.9019121804290696
svg/rect_221,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7872026941696482,0.8568722374237,0.8345606283750612,0.8887252495499917,0.8220374657966741,0.8616429389625265,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.3416125547015687,0.882896922934673
svg/rect_220,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7156388128814983,0.7853083561355502,0.8345606283750612,0.8887252495499917,0.7504735845085242,0.8616429389625265,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.39875552039584805,0.8634281938340965
svg/rect_219,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.6440749315933486,0.7137444748474004,0.8345606283750612,0.8887252495499917,0.6789097032203747,0.8616429389625265,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.45591797162398473,0.8439857789596308
svg/rect_218,0.0,0.7071067811865476,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.479802205912893,0.2952994744433707,0.30948882959923557,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5725110503051989,0.6421805935592507,0.8345606283750612,0.8887252495499917,0.6073458219322246,0.8616429389625265,0.06966954325405181,0.054164621174930434,0.6076265041279574,0.0,0.5130531958106752,0.8245324273860485
