tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/g_11/g_17/path_27,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.014325248250040694,0.4706169623962234,0.385587431693989,0.6909153005464482,0.242471105323132,0.5382513661202186,0.4562917141461827,0.3053278688524591,0.0,0.0,0.31058027769791097,0.2588320240057444
svg/g_11/g_16/path_26,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15122904118508881,0.4658961419501874,0.033811475409836034,0.5382513661202185,0.3085625915676381,0.2860314207650273,0.3146671007650986,0.5044398907103824,0.0,0.0,0.6507363014867887,0.24619505364473052
svg/g_11/path_25,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.19176298225622662,0.4798497267759563,0.9033469945355191,0.0958814911281133,0.6915983606557377,0.19176298225622662,0.4234972677595628,0.0,0.0,0.16408082472286364,0.12812730130662295
svg/g_11/path_24,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.05567312388083999,0.2593195507081231,0.0625,0.9631147540983607,0.1574963372944815,0.5128073770491803,0.2036464268272831,0.9006147540983606,0.0,0.0,0.4007021035117036,0.12020424521082974
svg/g_11/path_23,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.022790167670519293,0.3016441478105161,0.026980874316939872,0.5758196721311476,0.16221715774051765,0.3014002732240437,0.2788539801399968,0.5488387978142076,0.0,0.0,0.5984090736708434,0.10134872267533586
svg/g_11/g_15/path_22,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.03744098974442455,0.4461989256063814,0.601775956284153,0.796106557377049,0.24181995767540293,0.698941256830601,0.40875793586195686,0.1943306010928961,0.0,0.0,0.15188463345402267,0.29718317777502595
svg/g_11/path_21,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.04069672798307014,0.2684356177763308,0.2667349726775956,0.9829234972677595,0.15456617287970045,0.6248292349726776,0.22773888979326065,0.7161885245901639,0.0,0.0,0.2767752803026682,0.15108130130998398
svg/g_11/path_20,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.2223669216994954,0.355526615660101,0.04713114754098361,0.9743852459016393,0.2889467686797982,0.5107581967213115,0.1331596939606056,0.9272540983606558,0.0,0.0,0.4413429772389439,0.25424132978848507
svg/g_11/path_19,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.19697216343805957,0.4554777795865213,0.10484972677595628,0.9426229508196721,0.3262249715122905,0.5237363387978141,0.2585056161484617,0.8377732240437159,0.0,0.0,0.4236435448494483,0.31180193416382107
svg/g_11/g_14/path_18,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7071463454338273,0.8526778447012858,0.030054644808742953,0.9873633879781419,0.7799120950675565,0.5087090163934425,0.14553149926745867,0.957308743169399,0.0,0.0,0.5345239342844037,0.7935509929784977
svg/g_11/g_13/path_17,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5394758261435784,0.779912095067557,0.3172814207650273,0.9774590163934426,0.6596939606055676,0.6473702185792349,0.2404362689239786,0.6601775956284152,0.0,0.0,0.36145197808815815,0.6751268126155291
svg/g_11/path_16,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.7520755331271367,0.9539313039231646,0.0,0.4023224043715847,0.8530034185251506,0.2011612021857923,0.201855770796028,0.4023224043715847,0.0,0.0,0.8676635820773458,0.7679822971440318
svg/g_11/path_15,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5531499267458897,0.9824190135113138,0.1168032786885246,0.5440573770491803,0.7677844701286017,0.33043032786885246,0.4292690867654242,0.4272540983606557,0.0,0.0,0.7233872589259053,0.7085352641658631
svg/g_11/path_14,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5362200879049326,0.7978186553801077,0.04781420765027322,0.6328551912568307,0.6670193716425202,0.3403346994535518,0.26159856747517507,0.5850409836065573,0.0,0.0,0.6705851922259626,0.6130020252690541
svg/g_11/g_12/path_13,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.810190460686961,0.9028162135764287,0.07855191256830601,0.936133879781421,0.8565033371316948,0.5073428961748635,0.09262575288946784,0.857581967213115,0.0,0.0,0.5544473832646134,0.8699228533347254
svg/g_11/path_12,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.6503337131694612,0.991860654403386,0.0853825136612022,0.5631830601092896,0.8210971837864237,0.3242827868852459,0.34152694123392485,0.47780054644808734,0.0,0.0,0.7353943252267122,0.7616805026108708
svg/g_11/path_11,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5458245157089371,0.9877909816050789,0.4665300546448088,0.7459016393442622,0.7668077486570081,0.6062158469945355,0.44196646589614197,0.2793715846994535,0.0,0.0,0.3906424954021506,0.7951090312513124
svg/g_11/path_10,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5733355038254925,0.9726517987953769,0.4129098360655738,0.9556010928961749,0.7729936513104346,0.6842554644808744,0.3993162949698846,0.542691256830601,0.0,0.0,0.3307438783376911,0.8053463532993127
svg/g/path_9,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.2518313527592382,0.4370828585381736,0.7544398907103825,0.9996584699453551,0.3444571056487058,0.8770491803278688,0.18525150577893537,0.24521857923497262,0.0,0.0,0.027131954520623225,0.43306267924483044
svg/g/path_8,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.355526615660101,0.4766400781377178,0.0898224043715847,0.762636612021858,0.4160833468989094,0.4262295081967213,0.12111346247761677,0.6728142076502732,0.0,0.0,0.5305229337515838,0.3872722304103528
svg/g/path_7,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.006348689565358943,0.06251017418199575,0.24009562841530052,0.7175546448087432,0.03442943187367734,0.4788251366120219,0.056161484616636816,0.4774590163934426,0.0,0.0,0.38016851612208424,0.0
svg/g/path_6,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.03320853003418524,0.24271528569103049,0.71448087431694,1.0,0.13796190786260784,0.8572404371584699,0.20950675565684523,0.2855191256830601,0.0,0.0,0.0,0.21656189465886222
svg/g/path_5,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.04899886049161647,0.35894514081067885,0.012978142076502735,0.24965846994535515,0.20397200065114765,0.13131830601092898,0.3099462803190624,0.23668032786885243,0.0,0.0,0.798893790125857,0.09914168172744983
svg/g/path_4,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.8827934234087579,0.9996744261761353,0.528346994535519,0.9170081967213114,0.9412339247924466,0.7226775956284154,0.11688100276737744,0.3886612021857923,0.0,0.0,0.3670584651190732,1.0
svg/g/path_3,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.5661728797004721,0.8868630962070649,0.7459016393442622,1.0,0.7265179879537685,0.8729508196721312,0.3206902165065929,0.2540983606557377,0.0,0.0,0.1254748809320541,0.8097023012689284
svg/g/path_2,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.6377991209506756,0.865375223832004,0.013319672131147542,0.13114754098360656,0.75158717239134,0.07223360655737705,0.22757610288132846,0.11782786885245901,0.0,0.0,1.0,0.629598284073744
svg/g/path_1,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.8639101416246133,1.0,0.06967213114754096,0.5092213114754099,0.9319550708123068,0.2894467213114754,0.13608985837538667,0.4395491803278689,0.0,0.0,0.7982758061581473,0.8717284702383099
svg/g/path,0.75,0.7071067811865476,1.0,0.5,0.0,0.0,0.0,0.3743016759776536,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.529545824515709,0.6423571544847795,0.10280054644808742,0.7530737704918032,0.5859514895002442,0.42793715846994534,0.11281132996907052,0.6502732240437158,0.0,0.0,0.5628714513496923,0.5538381688598766
