tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,fill_luv_l,fill_luv_u,fill_luv_v,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_luv_l,stroke_luv_u,stroke_luv_v,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area,spatial_mds_1,spatial_mds_2
svg/g_2/path_11,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.13361462728551346,0.0,0.05909090909090898,0.06680731364275673,0.029545454545454486,0.13361462728551346,0.05909090909090898,0.0,0.13098558831542653,0.028911987264151662,1.0
svg/g_2/path_10,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.15471167369901556,0.26818181818181813,0.3272727272727272,0.07735583684950778,0.2977272727272727,0.15471167369901556,0.059090909090909124,0.0,0.1342228786458203,0.018893549690805134,0.7154136150727896
svg/g_2/path_9,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.6821378340365684,0.5318181818181816,0.5909090909090909,0.3410689170182841,0.5613636363636363,0.6821378340365684,0.059090909090909284,0.0,0.16872652639643204,0.6203463517748858,0.43109353272577783
svg/g_2/path_8,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.6827638379894618,0.2581034005525482,0.2360790193363258,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.1533052039381153,0.7999999999999999,0.8590909090909091,0.07665260196905765,0.8295454545454546,0.1533052039381153,0.05909090909090907,0.0,0.13401989435637854,0.0,0.15249440460694053
svg/g_1/path_7,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.17299578059071727,0.07272727272727268,0.13181818181818178,0.08649789029535863,0.10227272727272722,0.17299578059071727,0.05909090909090909,0.0,0.13671892078236125,0.08179036804880023,0.9239224448441814
svg/g_1/path_6,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.17862165963431795,0.33636363636363625,0.39545454545454545,0.08931082981715897,0.36590909090909085,0.17862165963431795,0.059090909090909124,0.0,0.13743835136200508,0.029736003148569085,0.6414737522802773
svg/g_1/path_5,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.7918424753867791,0.6045454545454542,0.6636363636363636,0.39592123769338955,0.6340909090909089,0.7918424753867791,0.059090909090909395,0.0,0.17229833043179002,0.7428505914584924,0.3490509392432254
svg/g_1/path_4,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.4042218982721634,0.35986950132065004,0.18572136253895327,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.15471167369901556,0.8727272727272728,0.9318181818181818,0.07735583684950778,0.9022727272727272,0.15471167369901556,0.05909090909090919,0.0,0.1342228786458203,0.0217370321117782,0.0737969569411017
svg/g/path_3,0.75,0.7071067811865476,0.06583354635423755,0.7479909081572589,1.0,0.44313725490196076,0.7938801376306049,0.1750345161065597,0.7878148216967034,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.2967651195499297,0.14090909090909085,0.19999999999999998,0.14838255977496484,0.17045454545454541,0.2967651195499297,0.05909090909090915,0.0,0.14906620954700603,0.19800882499602576,0.8446935433990101
svg/g/path_2,0.75,0.7071067811865476,0.06583354635423755,0.7479909081572589,1.0,0.44313725490196076,0.7938801376306049,0.1750345161065597,0.7878148216967034,0.3,0.15,0.0,1.0,0.2999999535999938,0.11228523334351681,0.16029022025678266,0.3,0.0,0.21940928270042204,0.409090909090909,0.4681818181818182,0.10970464135021102,0.4386363636363636,0.21940928270042204,0.05909090909090922,0.0,0.14210355037445216,0.0657682144336525,0.5628523649875868
