tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,containment_mds,adjacency_mds,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_11/g_17/path_27,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014325248250040694,0.4706169623962234,0.385587431693989,0.6909153005464482,0.24076265125724028,0.6249394359617578,0.0,0.5000000000000001,0.4562917141461827,0.3053278688524591,0.0
svg/g_11/g_16/path_26,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15122904118508881,0.4658961419501874,0.033811475409836034,0.5382513661202185,0.3428779270965304,0.2338140925485378,0.0,0.5000000000000001,0.3146671007650986,0.5044398907103824,0.0
svg/g_11/path_25,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19176298225622662,0.4798497267759563,0.9033469945355191,0.06070585960009811,0.7085893771410826,0.0,0.5000000000000001,0.19176298225622662,0.4234972677595628,0.0
svg/g_11/path_24,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05567312388083999,0.2593195507081231,0.0625,0.9631147540983607,0.12600948540446164,0.43759467768682797,0.0,0.5000000000000001,0.2036464268272831,0.9006147540983606,0.0
svg/g_11/path_23,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022790167670519293,0.3016441478105161,0.026980874316939872,0.5758196721311476,0.18214878466432433,0.23823224025013345,0.0,0.5000000000000001,0.2788539801399968,0.5488387978142076,0.0
svg/g_11/g_15/path_22,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03744098974442455,0.4461989256063814,0.601775956284153,0.796106557377049,0.22240895620269335,0.7990607653219213,0.0,0.5000000000000001,0.40875793586195686,0.1943306010928961,0.0
svg/g_11/path_21,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04069672798307014,0.2684356177763308,0.2667349726775956,0.9829234972677595,0.11874831359306812,0.5820653026390384,0.0,0.5000000000000001,0.22773888979326065,0.7161885245901639,0.0
svg/g_11/path_20,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223669216994954,0.355526615660101,0.04713114754098361,0.9743852459016393,0.26969304870955824,0.443207801959127,0.0,1.0,0.1331596939606056,0.9272540983606558,0.0
svg/g_11/path_19,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19697216343805957,0.4554777795865213,0.10484972677595628,0.9426229508196721,0.3247943638343632,0.4867515173114178,0.0,0.5000000000000001,0.2585056161484617,0.8377732240437159,0.0
svg/g_11/g_14/path_18,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071463454338273,0.8526778447012858,0.030054644808742953,0.9873633879781419,0.8534708312926559,0.5598308350522555,0.0,0.5000000000000001,0.14553149926745867,0.957308743169399,0.0
svg/g_11/g_13/path_17,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394758261435784,0.779912095067557,0.3172814207650273,0.9774590163934426,0.6600940025213704,0.6863209304965842,0.0,0.5000000000000001,0.2404362689239786,0.6601775956284152,0.0
svg/g_11/path_16,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7520755331271367,0.9539313039231646,0.0,0.4023224043715847,0.919781252587521,0.20023020084647647,0.0,0.5000000000000001,0.201855770796028,0.4023224043715847,0.0
svg/g_11/path_15,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5531499267458897,0.9824190135113138,0.1168032786885246,0.5440573770491803,0.8142889789109544,0.3263481062651929,0.0,0.5000000000000001,0.4292690867654242,0.4272540983606557,0.0
svg/g_11/path_14,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362200879049326,0.7978186553801077,0.04781420765027322,0.6328551912568307,0.7022726550626585,0.35178221156537026,0.0,0.5000000000000001,0.26159856747517507,0.5850409836065573,0.0
svg/g_11/g_12/path_13,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810190460686961,0.9028162135764287,0.07855191256830601,0.936133879781421,0.930227578818659,0.5671380172958078,0.0,0.5000000000000001,0.09262575288946784,0.857581967213115,0.0
svg/g_11/path_12,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6503337131694612,0.991860654403386,0.0853825136612022,0.5631830601092896,0.8692464957429555,0.3362898428584004,0.0,0.5000000000000001,0.34152694123392485,0.47780054644808734,0.0
svg/g_11/path_11,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458245157089371,0.9877909816050789,0.4665300546448088,0.7459016393442622,0.7904357363397677,0.7204271233227665,0.0,0.050073700879206144,0.44196646589614197,0.2793715846994535,0.0
svg/g_11/path_10,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733355038254925,0.9726517987953769,0.4129098360655738,0.9556010928961749,0.77366622354136,0.7776584597395325,0.0,0.5000000000000001,0.3993162949698846,0.542691256830601,0.0
svg/g/path_9,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518313527592382,0.4370828585381736,0.7544398907103825,0.9996584699453551,0.3138660830384624,0.9657576838828135,0.0,0.5000000000000001,0.18525150577893537,0.24521857923497262,0.0
svg/g/path_8,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355526615660101,0.4766400781377178,0.0898224043715847,0.762636612021858,0.438288927087458,0.41010840683959954,0.0,0.0,0.12111346247761677,0.6728142076502732,0.0
svg/g/path_7,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006348689565358943,0.06251017418199575,0.24009562841530052,0.7175546448087432,0.0,0.44134513269374254,0.0,0.5000000000000001,0.056161484616636816,0.4774590163934426,0.0
svg/g/path_6,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320853003418524,0.24271528569103049,0.71448087431694,1.0,0.09260051518374003,0.9140027250355524,0.0,0.5000000000000001,0.20950675565684523,0.2855191256830601,0.0
svg/g/path_5,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04899886049161647,0.35894514081067885,0.012978142076502735,0.24965846994535515,0.2209694485572552,0.03430142977127485,0.0,0.5000000000000001,0.3099462803190624,0.23668032786885243,0.0
svg/g/path_4,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827934234087579,0.9996744261761353,0.528346994535519,0.9170081967213114,0.9646544623008575,0.8403133685815879,0.0,0.5000000000000001,0.11688100276737744,0.3886612021857923,0.0
svg/g/path_3,0.75,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5661728797004721,0.8868630962070649,0.7459016393442622,1.0,0.7079642694842188,1.0,0.0,0.9499262991207946,0.3206902165065929,0.2540983606557377,0.0
