tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,containment_mds,adjacency_mds,bbox_width_n,bbox_height_n,bbox_fill_area
svg/path_33,0.75,1.0,1.9626695552163578,1.270679381297394,0.7061611374407584,0.41372549019607846,1.0,0.5,0.0,1.0,1.0,0.7262047470630544,0.7935746823303764,0.6802949061662193,0.7845174262734579,0.5541867659222008,0.8710222990383807,0.5829829851773443,0.0,0.06736993526732206,0.1042225201072385,0.0
svg/path_32,0.75,1.0,2.0,1.0,0.0,0.5294117647058824,1.0,0.5,0.0,1.0,1.0,0.7755933828818029,0.7767921361783745,0.7774798927613935,0.7784852546916885,0.5624934715407723,0.954520331232273,1.0,0.0,0.001198753296571566,0.0010053619302949433,0.0
svg/path_31,0.75,1.0,1.772010327919912,1.635609985435243,0.8461538461538461,0.5666666666666665,1.0,0.5,0.0,1.0,1.0,0.39103332534164487,0.5332054663150322,0.7329088471849861,0.9306300268096512,0.9284052053632157,0.7201434025357423,0.5829829851773443,0.0,0.14217214097338735,0.1977211796246651,0.0
svg/path_30,0.75,1.0,1.772010327919912,1.635609985435243,0.8461538461538461,0.5666666666666665,1.0,0.5,0.0,1.0,1.0,0.0,0.3725725245744424,0.15918230563002672,0.60053619302949,0.8769681242551686,0.0,0.5829829851773443,0.0,0.3725725245744424,0.4413538873994634,0.0
svg/path_29,0.75,1.0,1.9055044087855726,1.42433685400857,0.7301587301587301,0.5058823529411764,1.0,0.5,0.0,1.0,1.0,0.07887796691440865,0.4171661472069047,0.544906166219839,0.7831769436997317,1.0,0.33680263835530994,0.5829829851773443,0.0,0.33828818029249613,0.23827077747989264,0.0
svg/path_28,0.75,1.0,1.5800569095711983,1.8145759520503357,0.8850574712643673,0.8294117647058823,1.0,0.5,0.0,1.0,1.0,0.7015104291536801,0.7262047470630544,0.43632707774798907,0.4849195710455762,0.3747291798619539,0.5766836956456804,0.0,0.0,0.024694317909374156,0.048592493297587185,0.0
svg/path_27,0.75,1.0,1.743144825477394,1.6691306063588582,0.8441558441558441,0.6980392156862745,1.0,0.5,0.0,1.0,1.0,0.3874370654519301,0.5710860704866937,0.5995308310991956,0.8130026809651468,0.8177388167211536,0.6019839611713235,0.5829829851773443,0.0,0.1836490050347637,0.21347184986595122,0.0
svg/path_26,0.75,1.0,1.9626695552163578,1.270679381297394,0.7061611374407584,0.41372549019607846,1.0,0.5,0.0,1.0,1.0,0.596499640374011,0.6693838408055621,0.4219168900804287,0.595174262734584,0.5054485811800805,0.5401925644561107,0.5829829851773443,0.0,0.07288420043155115,0.1732573726541551,0.0
svg/path_25,0.75,1.0,1.9626695552163578,1.270679381297394,0.7061611374407584,0.41372549019607846,1.0,0.5,0.0,1.0,1.0,0.7710381203548309,0.7945336849676337,0.664209115281501,0.6960455764075062,0.48309499481860746,0.8530244436414735,0.5829829851773443,0.0,0.023495564612802722,0.03183646112600524,0.0
svg/path_24,0.75,1.0,1.772010327919912,1.635609985435243,0.8461538461538461,0.5666666666666665,1.0,0.5,0.0,1.0,1.0,0.6746583553104772,0.8029249580436348,0.48961126005361894,0.5998659517426269,0.42921828375258503,0.6645511673889974,0.5829829851773443,0.0,0.12826660273315743,0.11025469168900787,0.0
svg/path_23,0.75,1.0,1.5800569095711983,1.8145759520503357,0.8850574712643673,0.8294117647058823,1.0,0.5,0.0,1.0,1.0,0.5207384320306879,0.6152001918005273,0.45576407506702393,0.671581769436997,0.6143250903720594,0.5387029681768251,0.5829829851773443,0.0,0.09446175976983948,0.21581769436997303,0.0
svg/path_22,0.75,1.0,1.9626695552163578,1.270679381297394,0.7061611374407584,0.41372549019607846,1.0,0.5,0.0,1.0,1.0,0.25437544953248553,0.4809398225845119,0.462131367292225,0.6752680965147448,0.8223635206915626,0.37674404457071414,0.5829829851773443,0.0,0.22656437305202634,0.21313672922251972,0.0
svg/path_21,0.75,1.0,1.743144825477394,1.6691306063588582,0.8441558441558441,0.6980392156862745,1.0,0.5,0.0,1.0,1.0,0.5029968832414289,0.5569407815871493,0.4621313672922249,0.5784182305630025,0.6109910622494061,0.4751190080857989,0.9656046881590741,0.0,0.05394389834572047,0.11628686327077753,0.0
svg/path_20,0.75,1.0,2.0,1.0,0.0,0.5294117647058824,1.0,0.5,0.0,1.0,1.0,0.6528410453128746,0.6538000479501318,0.9051608579088463,0.9075067024128679,0.7833606504717414,0.9936307554926216,0.2573404365781244,0.0,0.0009590026372573346,0.002345844504021598,0.0
svg/path_19,0.75,1.0,1.743144825477394,1.6691306063588582,0.8441558441558441,0.6980392156862745,1.0,0.5,0.0,1.0,1.0,0.739630783984656,0.8530328458403261,0.34148793565683644,0.48056300268096475,0.26710194315271785,0.5731941181956218,0.1879431457347614,0.0,0.11340206185567017,0.13907506702412833,0.0
svg/path_18,0.75,1.0,1.9626695552163578,1.270679381297394,0.7061611374407584,0.41372549019607846,1.0,0.5,0.0,1.0,1.0,0.7835051546391757,0.9434188444018223,0.2523458445040213,0.4182305630026805,0.14469124623749843,0.537560065103383,0.5829829851773443,0.0,0.1599136897626466,0.16588471849865924,0.0
svg/path_17,0.75,1.0,1.9055044087855726,1.42433685400857,0.7301587301587301,0.5058823529411764,1.0,0.5,0.0,1.0,1.0,0.6521217933349313,0.7336370175017981,0.7114611260053615,0.8505361930294901,0.6588603400514047,0.8627647291903906,0.5829829851773443,0.0,0.08151522416686689,0.13907506702412867,0.0
svg/path_16,0.75,1.0,1.743144825477394,1.6691306063588582,0.8441558441558441,0.6980392156862745,1.0,0.5,0.0,1.0,1.0,0.6993526732198513,0.790218173099976,0.5804289544235918,0.6950402144772109,0.49608964840323794,0.7616114500476908,0.5829829851773443,0.0,0.09086549988012464,0.11461126005361917,0.0
svg/path_15,0.75,1.0,1.772010327919912,1.635609985435243,0.8461538461538461,0.5666666666666665,1.0,0.5,0.0,1.0,1.0,0.3859985614960441,0.8585471110045563,0.011729222520107312,0.5187667560321709,0.349899055534817,0.1354158120281873,0.5829829851773443,0.0,0.47254854950851227,0.5070375335120636,0.0
svg/path_14,0.75,1.0,1.772010327919912,1.635609985435243,0.8461538461538461,0.5666666666666665,1.0,0.5,0.0,1.0,1.0,0.5746823303764085,0.6655478302565331,0.7121313672922247,0.8491957104557635,0.7295212528703,0.805308554431146,0.5829829851773443,0.0,0.09086549988012464,0.13706434316353877,0.0
svg/path_13,0.75,1.0,1.743144825477394,1.6691306063588582,0.8441558441558441,0.6980392156862745,1.0,0.5,0.0,1.0,1.0,0.5677295612562934,0.6959961639894507,0.6286863270777475,0.7362600536193025,0.6421598636141119,0.7162661605663361,0.5829829851773443,0.0,0.12826660273315743,0.10757372654155485,0.0
svg/path_12,0.75,1.0,1.9626695552163578,1.270679381297394,0.7061611374407584,0.41372549019607846,1.0,0.5,0.0,1.0,1.0,0.5996163989450972,0.703668185087509,0.5465817694369971,0.6802949061662196,0.5687114393227801,0.6625543805538235,0.5829829851773443,0.0,0.10405178614241174,0.13371313672922241,0.0
svg/path_11,0.75,1.0,1.9055044087855726,1.42433685400857,0.7301587301587301,0.5058823529411764,1.0,0.5,0.0,1.0,1.0,0.7784703907935752,1.0,0.0,0.34550938337801596,0.0,0.3445249202427311,0.5829829851773443,0.0,0.22152960920642484,0.3455093833780159,0.0
