tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_7/path_588,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.10234541004841233,0.11087425020441823,0.4436056068968351,0.460526493372223,0.12713334482998132,0.5180433751545906,0.008528840156005895,0.01692088647538781,0.22447673083481773
svg/g_7/path_587,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.0021321960426752564,0.01066103619868115,0.6042439369358518,0.6211648234112395,0.05325408655900487,0.3386306002162775,0.008528840156005925,0.01692088647538781,0.22447673083463301
svg/g_7/path_586,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.012793176256737112,0.02132201641258393,0.290504528405304,0.3074254148804899,0.021912812340642494,0.6632494193393381,0.008528840155846817,0.016920886475185946,0.22447673083481773
svg/g_7/path_585,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.08102344962165976,0.08955228977766566,0.29082442525169633,0.30774531172708414,0.0864553559534766,0.672452055204531,0.008528840156005895,0.01692088647538781,0.22447673083481773
svg/g_7/path_584,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.04690831293885567,0.05543715309486153,0.4606783693821912,0.477599255857579,0.07689286921651875,0.49273427042799184,0.008528840156005895,0.01692088647538781,0.22447673083463301
svg/g_7/path_583,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.05756929315223195,0.06609813330823781,0.6104380441609264,0.6273589306363142,0.10663503647546119,0.34001379419884853,0.008528840156005895,0.01692088647538781,0.2244767308350024
svg/g_7/path_582,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.05117270502420618,0.05970154518021205,0.34459964368030616,0.36152053015569396,0.06547341431997324,0.6128636815855378,0.008528840156005895,0.01692088647538781,0.22447673083463301
svg/g_7/path_581,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.08315564566433503,0.09168448582034092,0.3828964102726988,0.3998172967480867,0.10088081175019871,0.5778878186815898,0.008528840156005895,0.01692088647538781,0.22447673083463301
svg/g_7/path_580,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.021321960426752593,0.029850800582758456,0.7453087898941881,0.762229676369576,0.08971039208246104,0.1959327295510389,0.008528840156005895,0.01692088647538781,0.22447673083463301
svg/g_7/path_579,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.051172705024548966,0.05970154518047535,0.13034218926578847,0.1472630757410533,0.0363610648809255,0.8337274655737674,0.008528840155926386,0.016920886475264813,0.22447673083472536
