tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_65/text_20,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6514920738744453,0.9999953062182756,0.0,0.0,0.0
svg/g_65/text_19,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6515078266849154,0.9999931175711011,0.0,0.0,0.0
svg/g_65/text_18,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6514582678006968,1.0,0.0,0.0,0.0
svg/g_65/text_17,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.651478347214604,0.9999972126021974,0.0,0.0,0.0
svg/g_65/text_16,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6515001425172737,0.9999941853016352,0.0,0.0,0.0
svg/g_65/text_15,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6514795416949906,0.9999970467385212,0.0,0.0,0.0
svg/g_65/text_14,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6515283106926069,0.9999902701989678,0.0,0.0,0.0
svg/g_65/text_13,0.875,1.0,0.01703708685546579,0.37059047744873985,0.06779661016949153,0.23137254901960783,0.0,0.0,0.0,0.0,0.0,0.41688040642116636,0.41688040642116636,0.13622461534855923,0.13622461534855923,0.6514585713341987,0.999999957875095,0.0,0.0,0.0
svg/g/defs/clipPath_4/rect_5,0.0,1.0,1.0,0.5,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.44967891913471447,0.9885482334830865,0.2856322579889145,0.989746534328603,0.2530554049445113,0.4830530365934564,0.538869314348372,0.7041142763396886,0.9245297204501743
svg/g/defs/clipPath_3/rect_4,0.0,1.0,1.0,0.5,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.44967891913471447,0.9885482334830865,0.2856322579889145,0.989746534328603,0.9512669329509935,0.35477790048505903,0.538869314348372,0.7041142763396886,0.9245297204501743
svg/g/defs/clipPath_2/rect_3,0.0,1.0,1.0,0.5,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.4523932788075598,0.9858338738102412,0.2944209428501119,0.9809578494674057,0.9432471980732643,0.3572254673992922,0.5334405950026814,0.6865369066172938,0.9217724134122219
svg/g/rect_2,0.0,1.0,0.08911109238737752,0.21509597124486673,0.13868613138686148,0.7313725490196079,1.0,0.5,0.0,0.7137254901960784,0.7071067811865476,0.0,0.0,0.2944209428501119,0.9809578494674057,0.0,0.8180217702918655,0.0,0.6865369066172938,0.0
svg/g/line_25,0.375,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.8784313725490196,0.7071067811865476,0.4519408855287523,0.4528456720863674,0.9794930686572061,1.0,0.25674911047300164,0.2691908365969278,0.0009047865576151196,0.020506931342793862,0.0
