tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/path_169,0.75,1.0,1.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.8495501563197857,0.9910674408217954,0.6655433900020453,0.9783487770312286,0.9956031991960134,0.1415172845020098,0.8538887990774482
svg/path_168,0.75,1.0,0.12101413842727338,0.17385629436093958,0.4516129032258066,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.7080328718177759,0.8495501563197857,0.5091375958875893,0.8424861740240364,0.9956031991960134,0.1415172845020098,0.8538887990774481
svg/path_167,0.75,1.0,1.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.5665155873157659,0.7080328718177759,0.42239382783987983,0.7098553266804482,0.9956031991960134,0.1415172845020098,0.8538887990774481
svg/path_166,0.75,1.0,0.12101413842727338,0.17385629436093958,0.4516129032258066,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.4249983028137561,0.5665155873157659,0.34581448424701133,0.2575340036082309,0.9956031991960134,0.1415172845020098,0.8538887990774481
svg/path_165,0.75,1.0,1.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.28348119696292984,0.4249984814649396,0.3304811408898006,0.17875797053846557,0.9956031991960134,0.1415172845020098,0.8538887990774481
svg/path_164,0.75,1.0,0.12101413842727338,0.17385629436093958,0.4516129032258066,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.14196391246092002,0.28348119696292984,0.33250059362856127,0.08528255707405623,0.9956031991960134,0.1415172845020098,0.8538887990774481
svg/path_163,0.75,1.0,1.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.004187429337129864,0.9997906285331435,0.00044662795891022776,0.14196391246092002,0.32755297060568855,0.0,0.9956031991960134,0.14151728450200982,0.8538887990774481
svg/path_162,0.75,1.0,1.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.004187429337129935,0.04567086805410158,0.00044662795891022776,0.9910674408217954,0.058670863559757744,0.5915645571694897,0.04148343871697164,0.9906208128628852,0.7620260031300388
svg/path_161,0.75,1.0,0.12101413842727338,0.17385629436093958,0.4516129032258066,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.04567086805410158,0.08715430677107322,0.00044662795891022776,0.9910674408217954,0.08648416787125865,0.5750047580637567,0.04148343871697164,0.9906208128628852,0.7620260031300388
svg/path_160,0.75,1.0,1.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.08715439051965997,0.1286378292366316,0.00044662795891022776,0.9910674408217954,0.11747517353376265,0.5522815732966129,0.04148343871697164,0.9906208128628852,0.7620260031300387
