tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/polygon_46,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05214465937762826,0.0,0.10325516275813791,1.0,0.4577023301494404,0.05214465937762826,0.10325516275813791,0.5668347744123229
svg/g/polygon_45,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06072329688814131,0.11286795626576955,0.0,0.10325516275813791,0.9631811241936663,0.4218050706810632,0.05214465937762823,0.10325516275813791,0.583463511493291
svg/g/polygon_44,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.12010092514718251,0.17224558452481079,0.0,0.10325516275813791,0.9257392268300634,0.38332315796821886,0.05214465937762826,0.10325516275813791,0.596969296207378
svg/g/polygon_43,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.18149705634987384,0.23364171572750211,0.0,0.10325516275813791,0.8921435908549576,0.3551762612091446,0.05214465937762826,0.10325516275813791,0.609012572381559
svg/g/polygon_42,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.24373423044575274,0.295878889823381,0.0,0.10325516275813791,0.8550473454019772,0.3185538120479478,0.05214465937762826,0.10325516275813791,0.6196362500776361
svg/g/polygon_41,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.30277544154751895,0.35492010092514725,0.0,0.10325516275813791,0.818911669256245,0.2827894826814375,0.05214465937762826,0.10325516275813791,0.6285787014400868
svg/g/polygon_40,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.35946173254836,0.41160639192598825,0.0,0.10325516275813791,0.7850862271691931,0.24952203416426397,0.05214465937762826,0.10325516275813791,0.6363731166943865
svg/g/polygon_39,0.625,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.41799831791421366,0.4701429772918419,0.0,0.10325516275813791,0.7496329734745938,0.21480925307606233,0.05214465937762826,0.10325516275813791,0.6437066592904668
svg/g/circle_15,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.003868797308662761,0.048275862068965524,0.16590829541477073,0.25831291564578235,0.905928101643975,0.5571329339284772,0.04440706476030279,0.09240462023101159,0.523720179583357
svg/g/circle_14,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06459209419680405,0.10899915895710678,0.16590829541477073,0.25831291564578235,0.869654761495902,0.5219370566007203,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_13,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.12396972245584528,0.16837678721614802,0.16590829541477073,0.25831291564578235,0.8341201104055939,0.4871413038090624,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_12,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1853658536585366,0.22977291841883934,0.16590829541477073,0.25831291564578235,0.7973237877327006,0.45106659279191463,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_11,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2476030277544155,0.29201009251471827,0.16590829541477073,0.25831291564578235,0.7600182047616174,0.414363766972849,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_10,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.30664423885618175,0.35105130361648446,0.16590829541477073,0.25831291564578235,0.7245510564925678,0.3793777112409191,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_9,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.36333052985702274,0.4077375946173255,0.16590829541477073,0.25831291564578235,0.6905516779027626,0.3458361398232287,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/ellipse,0.25,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.42186711522287645,0.4662741799831792,0.16590829541477073,0.25831291564578235,0.6553885658872105,0.31118130040246245,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_8,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.48074011774600495,0.5251471825063079,0.16590829541477073,0.25831291564578235,0.6200292986444771,0.2763613389743973,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_7,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5402859545836839,0.5846930193439865,0.16590829541477073,0.25831291564578235,0.5842393936535435,0.24117602638745472,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_6,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.599663582842725,0.6440706476030277,0.16590829541477073,0.25831291564578235,0.5484786212111445,0.20613414154884832,0.04440706476030274,0.09240462023101159,0.523720179583357
svg/g/circle_5,0.125,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6590412111017662,0.703448275862069,0.16590829541477073,0.25831291564578235,0.5127027951345354,0.17112780735359975,0.04440706476030274,0.09240462023101159,0.523720179583357
