tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_1/path_51,0.75,1.0,0.997010418084388,0.4454047225890202,1.0000000000000004,0.7372549019607844,0.0,0.0,0.0,0.0,0.0,0.5875968992248064,0.6651162790697674,0.6532294591901441,0.7823172388803333,0.37564433469793856,0.8199530861513433,0.07751937984496104,0.12908777969018928,0.0
svg/g/g_1/path_50,0.75,1.0,0.8232998006078998,0.8814147859311333,0.8536585365853654,0.8392156862745097,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186041,4.163713490305415e-17,0.12945013135247774,0.50658757432393,0.49187837634198955,0.07906976744186041,0.1294501313524777,0.0
svg/g/g_1/path_49,0.75,1.0,0.997010418084388,0.4454047225890202,1.0000000000000004,0.7372549019607844,0.0,0.0,0.0,0.0,0.0,0.2108527131782946,0.2883720930232558,0.5431651417700879,0.674698795180723,0.14815081198656677,0.30151163477097315,0.0775193798449612,0.13153365341063505,0.0
svg/g/g_1/path_48,0.75,1.0,0.8624775708490401,0.8443980409807511,1.0,0.5784313725490196,0.0,0.0,0.0,0.0,0.0,0.4620155038759689,0.5395348837209303,0.5431651417700879,0.674698795180723,0.2857796536972045,0.09817379963715929,0.07751937984496135,0.13153365341063505,0.0
svg/g/g_1/path_47,0.75,1.0,0.9659320146057262,0.31859614732467967,1.0,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.12713178294573638,0.20465116279069773,0.5431651417700879,0.674698795180723,0.49749153948727093,0.34691778559341424,0.07751937984496135,0.13153365341063505,0.0
svg/g/g_1/path_46,0.75,1.0,0.997010418084388,0.4454047225890202,1.0000000000000004,0.7372549019607844,0.0,0.0,0.0,0.0,0.0,0.2527131782945737,0.3302325581395349,0.4355466980704775,0.5646344777606669,0.46593064656473027,1.0,0.0775193798449612,0.12908777969018934,0.0
svg/g/g_1/path_45,0.75,1.0,0.8624775708490401,0.8443980409807511,1.0,0.5784313725490196,0.0,0.0,0.0,0.0,0.0,0.8806201550387597,0.9581395348837211,0.3254823806504213,0.45701603406105634,0.7831238037740896,0.396456113511101,0.07751937984496135,0.13153365341063505,0.0
svg/g/g_1/path_44,0.75,1.0,0.8624775708490401,0.8443980409807511,1.0,0.5784313725490196,0.0,0.0,0.0,0.0,0.0,0.7550387596899225,0.8325581395348839,0.4355466980704774,0.5646344777606669,0.12124405703835874,0.5727107859568951,0.07751937984496135,0.1290877796901894,0.0
svg/g/g_1/path_43,0.75,1.0,0.8232998006078998,0.8814147859311333,0.8536585365853654,0.8392156862745097,0.0,0.0,0.0,0.0,0.0,0.8387596899224807,0.9162790697674421,0.4355466980704774,0.5646344777606669,0.6094715447900013,0.6741744887053529,0.07751937984496135,0.1290877796901894,0.0
svg/g/g_1/path_42,0.75,1.0,0.9659320146057262,0.31859614732467967,1.0,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.6713178294573643,0.7488372093023257,0.8709122203098107,1.0,0.5283012013389841,0.5235164151559094,0.07751937984496135,0.12908777969018928,0.0
