tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/rect_75,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.014172648628750244,0.2151665746364807,0.9519699812382738,1.0,0.566708033964684,0.4778600851088223,0.20099392600773047,0.04803001876172624,0.5941779379979547
svg/g/rect_74,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.21535063500828275,0.8994371482176359,0.9474671669793621,0.4757025419519904,0.34734662397342303,0.21535063500828275,0.04803001876172624,0.5998335767231265
svg/g/rect_73,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.004969630038652691,0.2151665746364807,0.8472795497185739,0.8953095684803,0.36983842229031527,0.535330029479754,0.21019694459782803,0.04803001876172606,0.5978479136359202
svg/g/rect_72,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.008282716731087849,0.21535063500828275,0.795121951219512,0.8431519699812381,0.5606836250945565,0.6107867181273466,0.20706791827719495,0.04803001876172606,0.5966184551627651
svg/g/rect_71,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.038284557334805826,0.21535063500828275,0.7433395872420262,0.7913696060037522,0.6824346960203002,0.4686971059821695,0.17706607767347696,0.04803001876172614,0.58378830403027
svg/g/rect_70,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.057242775630406806,0.2151665746364807,0.6337711069418387,0.6844277673545964,0.6177684634804133,0.28040793155068505,0.15792379900607392,0.05065666041275792,0.5787750127946892
svg/g/rect_69,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.071415424259157,0.2151665746364807,0.5819887429643525,0.6300187617260786,0.5800583896105752,0.7188721649125529,0.1437511503773237,0.04803001876172606,0.566705262095752
svg/g/rect_68,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.06791827719491993,0.21535063500828275,0.5283302063789868,0.5771106941838647,0.26088841309358224,0.5634836395186754,0.14743235781336272,0.048780487804878,0.57004802531564
svg/g/rect_67,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.07712129578501753,0.21535063500828275,0.47729831144465296,0.524202626641651,0.4929103888724104,0.20020965241083763,0.1382293392232652,0.04690431519699808,0.5615519842867346
svg/g/rect_66,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.08448371065709555,0.21535063500828275,0.42251407129455903,0.47204502814258903,0.6872473781392905,0.7348864294708619,0.13086692435118713,0.049530956848029946,0.561531905095339
svg/g/rect_65,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.09129394441376773,0.2155346953800847,0.3692307692307692,0.4180112570356472,0.15680005821090323,0.486611521192306,0.12424075096631698,0.048780487804878,0.5560232666077357
svg/g/rect_64,0.0,1.0,0.033996065358600724,0.3187809808581492,0.5714285714285714,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.09313454813178726,0.2155346953800847,0.3174484052532833,0.36547842401500935,0.4214076257640007,0.6876258743451463,0.12240014724829745,0.048030018761726107,0.5535299642374362
