tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g/g_148/path_267,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.375,0.1046819576725031,0.4516776578090249,0.1046819576725031,0.4516776578090249,0.2832043661740973,0.2832043661740973,0.08243329097839903,0.17437478588557728,0.0,0.1496215777418538
svg/g/g_147/path_266,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.37329931972789115,0.569164091879341,0.1629616307592416,0.569164091879341,0.1629616307592416,0.35570537112041445,0.35570537112041445,0.061785260482846216,0.1366906474820144,0.0,0.14095887657292988
svg/g/g_147/path_265,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.34204931972789115,0.32851640604704363,0.18151000551359298,0.32851640604704363,0.18151000551359298,0.2876157186712298,0.2876157186712298,0.06543837357052094,0.13600548132922233,0.0,0.15085169251328737
svg/g/g_146/path_264,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.3715986394557823,0.03649855894981736,0.0028770480302263124,0.03649855894981736,0.0028770480302263124,0.011599462710533342,0.011599462710533342,0.05495552731893278,0.12264474134977725,0.0,0.1398471074062303
svg/g/g_146/path_263,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.3403486394557823,0.03665452108013666,0.0045892140523321814,0.03665452108013666,0.0045892140523321814,0.014748557464439347,0.014748557464439347,0.056861499364676,0.12298732442617345,0.0,0.14593065022438134
svg/g/g_145/path_262,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.36989795918367346,0.36732858665966867,0.09362044405103118,0.36732858665966867,0.09362044405103118,0.20402831413288067,0.20402831413288067,0.049872935196950505,0.10414525522439183,0.0,0.14133772759516078
svg/g/g_145/path_261,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.33864795918367346,0.7952915515881219,0.29182922315952986,0.7952915515881219,0.29182922315952986,0.5384384973271068,0.5384384973271068,0.05241423125794146,0.11545049674546101,0.0,0.1435319077593583
svg/g/g_144/path_260,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.3681972789115646,8.551007830876879e-07,0.0001976559826045369,8.551007830876879e-07,0.0001976559826045369,1.6694178368592394e-05,1.6694178368592394e-05,0.0806861499364676,0.16855087358684495,0.0,0.1548370127911351
svg/g/g_143/path_259,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.3664965986394558,0.07028530744120762,0.20704719842344987,0.07028530744120762,0.20704719842344987,0.15003862770569412,0.15003862770569412,0.0752858958068615,0.15758821514217194,0.0,0.12939233198122346
svg/g/g_142/path_258,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.3647959183673469,0.0003500682228665067,0.004575293176558359,0.0003500682228665067,0.004575293176558359,0.0014753072585539807,0.0014753072585539807,0.060832274459974606,0.1370332305584104,0.0,0.1510940782750995
svg/g/g_142/path_257,0.75,1.0,-0.766044443118978,-0.6427876096865393,0.98,0.13,1.0,0.0,0.0,0.0,1.0,0.3335459183673469,0.007313315874987981,0.051177643125729914,0.007313315874987981,0.051177643125729914,0.022213368203666147,0.022213368203666147,0.061149936467598476,0.12264474134977725,0.0,0.13910144847452724
