tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g_31/polygon_2,0.625,0.7071067811865476,1.0,0.0,1.0,0.46,1.0,0.0,0.0,0.0,0.7071067811865476,0.75,1.3282965567720348e-09,1.6652722372598518e-12,1.3282965567720348e-09,1.6652722372598518e-12,0.3424332605416122,0.3424332605416122,0.9637501819769981,0.451036454610436,0.8710143228887954,0.18241768155487972
svg/g_30/polygon_1,0.625,0.8366600265340756,0.35836794954529977,0.933580426497202,0.9599999999999995,0.57,1.0,0.0,0.0,0.0,0.7071067811865476,0.625,9.530893119822005e-10,3.799587909291786e-12,9.530893119822005e-10,3.799587909291786e-12,0.7336934358078316,0.7336934358078316,0.9633134371815404,0.5832737669764116,0.8441618256954437,0.18563073270124894
svg/g_29/polygon,0.625,0.8366600265340756,-0.10452846326765336,-0.9945218953682734,1.0,0.53,1.0,0.0,0.0,0.0,0.7071067811865476,0.5,8.813578317608087e-11,1.6316430657908833e-11,8.813578317608087e-11,1.6316430657908833e-11,0.9195135488750923,0.9195135488750923,0.9636046003785121,0.7158684774839171,0.8334550092530907,0.18749340366052852
svg/g_24/g_27/g_28/polyline_2,0.5,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5625,6.084073346368218e-10,2.9859329496312006e-08,6.084073346368218e-10,2.9859329496312006e-08,4.614314580300499e-09,4.614314580300499e-09,0.05299170184888629,0.05789849892780553,0.0,0.11006525470843816
svg/g_24/g_27/g_28/line_141,0.375,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5606617647058824,4.087617344526579e-08,3.3521205680389016e-07,4.087617344526579e-08,3.3521205680389016e-07,1.198712004713848e-07,1.198712004713848e-07,0.030426554083563852,0.02215868477483913,0.0,0.09078972471304701
svg/g_24/g_27/g_28/line_140,0.375,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5588235294117647,3.836256997351351e-07,2.2715082949583496e-06,3.836256997351351e-07,2.2715082949583496e-06,9.617089296451968e-07,9.617089296451968e-07,0.030426554083563852,0.04503216583273765,0.0,0.0935011597526685
svg/g_24/g_27/g_28/line_139,0.375,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5569852941176471,2.6391794592708928e-06,1.6075334168010803e-05,2.6391794592708928e-06,1.6075334168010803e-05,6.669721186732561e-06,6.669721186732561e-06,0.030426554083563852,0.021801286633309484,0.0,0.09076308335772823
svg/g_24/g_27/g_28/line_138,0.375,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5551470588235294,1.4162619413182156e-05,6.393993058246266e-05,1.4162619413182156e-05,6.393993058246266e-05,3.0926952656425366e-05,3.0926952656425366e-05,0.030426554083563807,0.03752680486061472,0.0,0.09242568083418085
svg/g_24/g_27/g_28/line_137,0.375,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5533088235294118,8.176947910961888e-05,0.0002822316134041678,8.176947910961888e-05,0.0002822316134041678,0.00015697845363933053,0.00015697845363933053,0.030426554083563852,0.05289492494639022,0.0,0.09475554291596464
svg/g_24/g_27/g_28/line_136,0.375,1.0,1.0,0.0,0.0,0.0,0.4226182617406992,0.90630778703665,0.9599999999999995,0.57,1.0,0.5514705882352942,0.00036643020182487636,0.0013129345927767042,0.00036643020182487636,0.0013129345927767042,0.0007115829945092148,0.0007115829945092148,0.03057213568204979,0.0300214438884918,0.0,0.09162932075657054
