tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/rect_11,0.0,1.0,-0.37460659341591246,0.9271838545667872,0.4600000000000005,0.9,1.0,0.0,0.0,0.0,0.7071067811865476,0.5,2.9878651593609557e-23,2.742727682951123e-10,2.9878651593609557e-23,2.742727682951123e-10,0.0077435270806778655,0.0077435270806778655,0.753012048192771,0.12461059190031153,0.8142654959209861,0.17489721281623882
svg/rect_10,0.0,1.0,0.9063077870366499,0.4226182617406994,0.94,0.72,1.0,0.0,0.0,0.0,0.7071067811865476,0.4782608695652174,2.9878651593609557e-23,0.007006633050172057,2.9878651593609557e-23,0.007006633050172057,3.254463585407715e-05,3.254463585407715e-05,0.5647590361445782,0.12461059190031153,0.7916848242811511,0.1684979915992308
svg/rect_9,0.0,1.0,0.981627183447664,0.1908089953765448,0.9999999999999996,0.61,1.0,0.0,0.0,0.0,0.7071067811865476,0.4565217391304348,2.9878651593609557e-23,0.020143008973423516,2.9878651593609557e-23,0.020143008973423516,2.5051981593733582e-09,2.5051981593733582e-09,0.3765060240963855,0.12461059190031153,0.7598596379437296,0.1596829221864369
svg/rect_8,0.0,1.0,-0.37460659341591246,0.9271838545667872,0.4600000000000005,0.9,1.0,0.0,0.0,0.0,0.7071067811865476,0.43478260869565216,1.599016820006481e-21,2.963490619650221e-09,1.599016820006481e-21,2.963490619650221e-09,0.186206687332798,0.186206687332798,0.753012048192771,0.12461059190031153,0.8142654959209861,0.17489721281623882
svg/rect_7,0.0,1.0,0.9063077870366499,0.4226182617406994,0.94,0.72,1.0,0.0,0.0,0.0,0.7071067811865476,0.41304347826086957,1.599016820006481e-21,0.07570598951031952,1.599016820006481e-21,0.07570598951031952,0.000782592837824675,0.000782592837824675,0.5647590361445782,0.12461059190031153,0.7916848242811511,0.1684979915992308
svg/rect_6,0.0,1.0,0.981627183447664,0.1908089953765448,0.9999999999999996,0.61,1.0,0.0,0.0,0.0,0.7071067811865476,0.391304347826087,1.599016820006481e-21,0.21764325534513668,1.599016820006481e-21,0.21764325534513668,6.024188273753672e-08,6.024188273753672e-08,0.3765060240963855,0.12461059190031153,0.7598596379437296,0.1596829221864369
svg/rect_5,0.0,1.0,-0.37460659341591246,0.9271838545667872,0.4600000000000005,0.9,1.0,0.0,0.0,0.0,0.7071067811865476,0.3695652173913043,1.5673541655655346e-21,5.864709383752733e-10,1.5673541655655346e-21,5.864709383752733e-10,0.0820113193820655,0.0820113193820655,0.753012048192771,0.12461059190031153,0.8142654959209861,0.17489721281623882
svg/rect_4,0.0,1.0,0.9063077870366499,0.4226182617406994,0.94,0.72,1.0,0.0,0.0,0.0,0.7071067811865476,0.34782608695652173,1.5673541655655346e-21,0.014982116836930012,1.5673541655655346e-21,0.014982116836930012,0.000344678658367667,0.000344678658367667,0.5647590361445782,0.12461059190031153,0.7916848242811511,0.1684979915992308
svg/rect_3,0.0,1.0,0.981627183447664,0.1908089953765448,0.9999999999999996,0.61,1.0,0.0,0.0,0.0,0.7071067811865476,0.32608695652173914,1.5673541655655346e-21,0.043071317097125514,1.5673541655655346e-21,0.043071317097125514,2.6532432084649688e-08,2.6532432084649688e-08,0.3765060240963855,0.12461059190031153,0.7598596379437296,0.1596829221864369
svg/rect_2,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.7071067811865476,0.30434782608695654,5.325779782289103e-23,0.012741409489361323,5.325779782289103e-23,0.012741409489361323,2.5051981593733582e-09,2.5051981593733582e-09,0.3765060240963855,0.06230529595015576,0.7054562325778216,0.1585887239600651
