tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/path_11,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,-0.0006060606060606061,0.03090909090909091,0.15645161290322582,1.1564516129032258,0.015151515151515152,0.6564516129032257,0.03151515151515152,0.9999999999999998,0.0
svg/path_10,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.03090909090909091,0.056363636363636366,0.2306451612903226,1.1564516129032258,0.04363636363636364,0.6935483870967742,0.025454545454545455,0.9258064516129032,0.0
svg/path_9,0.75,0.7071067811865476,0.06583354635423755,0.7479909081572589,1.0,0.44313725490196076,0.3,0.15,0.0,1.0,0.3,0.056363636363636366,0.09515151515151515,0.24677419354838706,1.1564516129032258,0.07575757575757576,0.7016129032258065,0.03878787878787879,0.9096774193548387,0.0
svg/path_8,0.75,0.7071067811865476,0.9810593150584657,0.6363155728281985,0.9901477832512317,0.6019607843137255,0.3,0.15,0.0,1.0,0.3,0.09515151515151515,0.16545454545454547,0.3209677419354839,1.1564516129032258,0.1303030303030303,0.7387096774193549,0.0703030303030303,0.8354838709677419,0.0
svg/path_7,0.75,0.7071067811865476,0.10087684049605344,0.1988344250290428,0.3767441860465117,0.5784313725490197,0.3,0.15,0.0,1.0,0.3,0.16545454545454547,0.356969696969697,0.3435483870967742,1.1564516129032258,0.26121212121212123,0.75,0.19151515151515153,0.8129032258064516,0.0
svg/path_6,0.75,0.7071067811865476,0.6251037890016391,0.015903891796852587,0.9483870967741936,0.696078431372549,0.3,0.15,0.0,1.0,0.3,0.356969696969697,0.636969696969697,0.3596774193548387,1.1564516129032258,0.49696969696969695,0.7580645161290323,0.28,0.7967741935483871,0.0
svg/path_5,0.75,0.7071067811865476,0.004182117664349783,0.5645339256220427,0.7416666666666666,0.5294117647058824,0.3,0.15,0.0,1.0,0.3,0.636969696969697,0.6684848484848485,0.3661290322580645,1.1564516129032258,0.6527272727272727,0.7612903225806451,0.03151515151515152,0.7903225806451613,0.0
svg/path_4,0.75,0.7071067811865476,0.9993442298227364,0.5255996121599165,0.9484536082474225,0.6196078431372549,0.3,0.15,0.0,1.0,0.3,0.6684848484848485,0.7036363636363636,0.38225806451612904,1.1564516129032258,0.686060606060606,0.7693548387096774,0.03515151515151515,0.7741935483870968,0.0
svg/path_3,0.75,0.7071067811865476,0.9312329625349902,0.7530575666193282,0.9866666666666668,0.7058823529411765,0.3,0.15,0.0,1.0,0.3,0.7036363636363636,0.74,0.40483870967741936,1.1564516129032258,0.7218181818181818,0.7806451612903226,0.03636363636363636,0.7516129032258063,0.0
svg/path_2,0.75,0.7071067811865476,0.0017737723159998997,0.5420788075849455,0.6541353383458648,0.7392156862745098,0.3,0.15,0.0,1.0,0.3,0.74,0.7581818181818182,0.44032258064516133,1.1564516129032258,0.7490909090909091,0.7983870967741935,0.01818181818181818,0.7161290322580645,0.0
svg/path_1,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,0.7581818181818182,0.9,0.5822580645161289,1.1564516129032258,0.8290909090909091,0.8693548387096773,0.14181818181818182,0.5741935483870967,0.0
svg/path,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.9,0.9993939393939394,0.682258064516129,1.1564516129032258,0.9496969696969697,0.9193548387096774,0.0993939393939394,0.4741935483870966,0.0
