tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/rect_16,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.10157505625200902,0.15621986499517843,1.0777120315581854,1.1218934911242602,0.12889746062359372,1.099802761341223,0.054644808743169404,0.04418145956607493,0.48426534153062206
svg/rect_15,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.16023786563805853,0.2148826743812279,1.0445759368836292,1.1222879684418146,0.18756027000964323,1.0834319526627219,0.05464480874316937,0.07771203155818535,0.5301735241487376
svg/rect_14,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.21922211507553846,0.27386692381870786,1.055621301775148,1.1222879684418146,0.24654451944712316,1.0889546351084813,0.05464480874316938,0.06666666666666657,0.5177055684627889
svg/rect_13,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.2783670845387336,0.33301189328190295,0.9763313609467456,1.1222879684418146,0.3056894889103183,1.04930966469428,0.054644808743169425,0.14595660749506903,0.5814602721094061
svg/rect_12,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.3381549341047895,0.3927997428479589,0.7893491124260354,1.1222879684418146,0.3654773384763742,0.9558185404339251,0.05464480874316938,0.3329388560157791,0.6485990474956111
svg/rect_11,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.39649630343940867,0.451141112182578,0.6745562130177515,1.1218934911242602,0.42381870781099323,0.8982248520710059,0.054644808743169425,0.4473372781065089,0.6726510301223299
svg/rect_10,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.45612343297974933,0.5107682417229188,0.7041420118343196,1.1218934911242602,0.483445837351334,0.9130177514792899,0.054644808743169425,0.4177514792899408,0.6670786013514913
svg/rect_9,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.5151076824172293,0.5697524911603986,0.2568047337278106,1.1222879684418146,0.542430086788814,0.6895463510848124,0.054644808743169425,0.865483234714004,0.7264017392063917
svg/rect_8,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.5742526518804244,0.6288974606235939,0.1222879684418146,1.1222879684418146,0.6015750562520091,0.6222879684418146,0.054644808743169425,1.0,0.7381684298456973
svg/rect_7,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.6332369013179043,0.6878817100610738,0.3084812623274162,1.1222879684418146,0.6605593056894891,0.7153846153846154,0.0546448087431695,0.8138067061143984,0.7213873989520825
svg/rect_6,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.6922211507553842,0.7468659594985536,0.3491124260355029,1.1218934911242602,0.719543555126969,0.7355029585798817,0.0546448087431695,0.7727810650887574,0.7171743780968174
svg/rect_5,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.7516875602700098,0.8063323690131792,0.5897435897435898,1.1222879684418146,0.7790099646415944,0.8560157790927021,0.054644808743169355,0.5325443786982248,0.6868503026318635
svg/rect_4,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.8103503696560592,0.8649951783992287,0.826429980276134,1.1222879684418146,0.8376727740276441,0.9743589743589743,0.0546448087431695,0.2958579881656805,0.638983983591738
svg/rect_3,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.8698167791706849,0.9244615879138542,0.9964497041420117,1.1222879684418146,0.8971391835422695,1.0593688362919131,0.054644808743169355,0.12583826429980283,0.5693892766591542
svg/rect_2,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.9289617486338799,0.9836065573770493,1.0370808678500985,1.1222879684418146,0.9562841530054647,1.0796844181459566,0.054644808743169355,0.08520710059171602,0.5376631526385347
svg/rect_1,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.9879459980713599,1.0425908068145293,1.029585798816568,1.1218934911242602,1.0152684024429446,1.0757396449704142,0.0546448087431695,0.09230769230769226,0.5441748302649171
svg/rect,0.0,0.7071067811865476,1.0,0.5,0.7025641025641026,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,1.0469302475088398,1.101575056252009,1.0631163708086784,1.1222879684418146,1.0742526518804243,1.0927021696252466,0.054644808743169355,0.05917159763313609,0.5080084136993075
