tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/rect_11,0.0,0.7071067811865476,0.3309915607957487,0.9705700239897808,0.4823529411764703,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,1.1875,0.07633587786259541,0.22900763358778625,0.6875,0.15267175572519082,1.0,0.15267175572519084,0.8518630069257612
svg/rect_10,0.0,0.7071067811865476,0.9433673402221274,0.7311393554208291,0.9733333333333334,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.9374999999999999,0.07633587786259541,0.22900763358778625,0.5625,0.15267175572519082,0.7499999999999999,0.15267175572519084,0.8282397060025698
svg/rect_9,0.0,0.7071067811865476,0.9910658536867085,0.5940974353685804,0.9567567567567566,0.6372549019607843,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.6874999999999999,0.07633587786259541,0.22900763358778625,0.43749999999999994,0.15267175572519082,0.4999999999999999,0.15267175572519084,0.7949450385198165
svg/rect_8,0.0,0.7071067811865476,0.3309915607957487,0.9705700239897808,0.4823529411764703,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,1.1875,0.4580152671755725,0.6106870229007633,0.6875,0.5343511450381679,1.0,0.15267175572519087,0.8518630069257612
svg/rect_7,0.0,0.7071067811865476,0.9433673402221274,0.7311393554208291,0.9733333333333334,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.9374999999999999,0.4580152671755725,0.6106870229007633,0.5625,0.5343511450381679,0.7499999999999999,0.15267175572519087,0.8282397060025698
svg/rect_6,0.0,0.7071067811865476,0.9910658536867085,0.5940974353685804,0.9567567567567566,0.6372549019607843,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.6874999999999999,0.4580152671755725,0.6106870229007633,0.43749999999999994,0.5343511450381679,0.4999999999999999,0.15267175572519087,0.7949450385198165
svg/rect_5,0.0,0.7071067811865476,0.3309915607957487,0.9705700239897808,0.4823529411764703,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,1.1875,0.8396946564885496,0.9923664122137403,0.6875,0.916030534351145,1.0,0.15267175572519068,0.8518630069257612
svg/rect_4,0.0,0.7071067811865476,0.9433673402221274,0.7311393554208291,0.9733333333333334,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.9374999999999999,0.8396946564885496,0.9923664122137403,0.5625,0.916030534351145,0.7499999999999999,0.15267175572519068,0.8282397060025698
svg/rect_3,0.0,0.7071067811865476,0.9910658536867085,0.5940974353685804,0.9567567567567566,0.6372549019607843,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.6874999999999999,0.8396946564885496,0.9923664122137403,0.43749999999999994,0.916030534351145,0.4999999999999999,0.15267175572519068,0.7949450385198165
svg/rect_2,0.0,0.7071067811865476,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.6874999999999999,0.11450381679389313,0.1908396946564885,0.43749999999999994,0.15267175572519082,0.4999999999999999,0.07633587786259541,0.73802963597094
svg/rect_1,0.0,0.7071067811865476,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.9374999999999999,0.4961832061068703,0.5725190839694656,0.5625,0.5343511450381679,0.7499999999999999,0.07633587786259538,0.7713225929090404
svg/rect,0.0,0.7071067811865476,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.8125,0.8778625954198472,0.9541984732824427,0.5,0.916030534351145,0.625,0.07633587786259549,0.7563519024602539
svg/line_2,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,1.0,0.2509803921568628,0.3,0.62375,0.6262499999999999,0.034351145038167955,0.27099236641221375,0.625,0.15267175572519084,0.002499999999999984,0.2366412213740458,0.0
svg/line_1,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,1.0,0.2509803921568628,0.3,0.9987499999999999,1.00125,0.41603053435114495,0.6526717557251909,0.9999999999999998,0.5343511450381679,0.002499999999999984,0.23664122137404583,0.0
svg/line,0.375,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,1.0,0.2509803921568628,0.3,0.87375,0.87625,0.7977099236641221,1.034351145038168,0.8749999999999999,0.916030534351145,0.002499999999999984,0.23664122137404583,0.0
