tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_13/g_15/rect_27,0.0,0.7071067811865476,0.39466036500213697,0.011222380526156872,0.4352941176470589,0.5,0.0,0.0,0.0,0.0,0.0,0.11804384485666104,0.15935919055649242,0.0878684382193496,0.13630620768256016,0.13870151770657674,0.11208732295095487,0.04131534569983136,0.048437769463210545,0.6162919210978385
svg/g/g_13/g_15/rect_26,0.0,0.7071067811865476,0.011539263479964423,0.39320061386738037,0.7317073170731707,0.4823529411764706,0.0,0.0,0.0,0.0,0.0,0.15935919055649242,0.5345699831365937,0.0878684382193496,0.13630620768256016,0.3469645868465431,0.11208732295095487,0.3752107925801012,0.048437769463210545,0.7862363801452467
svg/g/g_13/g_15/rect_25,0.0,0.7071067811865476,0.006267011846175896,0.5789160085704781,0.7872340425531915,0.46078431372549017,0.0,0.0,0.0,0.0,0.0,0.5345699831365937,0.6593591905564924,0.0878684382193496,0.13630620768256016,0.5969645868465431,0.11208732295095487,0.1247892074198988,0.048437769463210545,0.7014328525197175
svg/g/g_13/g_15/rect_24,0.0,0.7071067811865476,0.53335901637114,0.9988859348856711,0.8324022346368715,0.6490196078431373,0.0,0.0,0.0,0.0,0.0,0.6593591905564924,1.118043844856661,0.0878684382193496,0.13630620768256016,0.8887015177065767,0.11208732295095487,0.45868465430016864,0.048437769463210545,0.8017110561504684
svg/g/g_13/g_14/rect_23,0.0,0.7071067811865476,0.8748906014838669,0.16915708120157014,0.823529411764706,0.4,0.0,0.0,0.0,0.0,0.0,0.11804384485666104,0.8347386172006745,0.13060764656924123,0.14029520046188335,0.4763912310286678,0.1354514235155623,0.7166947723440135,0.009687553892642115,0.7121082756813805
svg/g/g_10/g_12/rect_22,0.0,0.7071067811865476,0.3112904021236923,0.03697873950609759,0.5021834061135372,0.5509803921568628,0.0,0.0,0.0,0.0,0.0,0.11804384485666104,0.21079258010118043,0.3247617476587162,0.3731995171219267,0.16441821247892074,0.34898063239032145,0.0927487352445194,0.048437769463210545,0.6785758983242589
svg/g/g_10/g_12/rect_21,0.0,0.7071067811865476,0.28628676627556704,0.04797494125762686,0.5156950672645739,0.5627450980392157,0.0,0.0,0.0,0.0,0.0,0.21079258010118043,0.22344013490725126,0.3247617476587162,0.3731995171219267,0.21711635750421585,0.34898063239032145,0.012647554806070823,0.048437769463210545,0.5251541003379093
svg/g/g_10/g_12/rect_20,0.0,0.7071067811865476,0.02332309702697638,0.34907243402198984,0.7154150197628456,0.503921568627451,0.0,0.0,0.0,0.0,0.0,0.22344013490725126,0.5008431703204047,0.3247617476587162,0.3731995171219267,0.362141652613828,0.34898063239032145,0.2774030354131535,0.048437769463210545,0.7629703508754537
svg/g/g_10/g_12/rect_19,0.0,0.7071067811865476,0.53335901637114,0.9988859348856711,0.8324022346368715,0.6490196078431373,0.0,0.0,0.0,0.0,0.0,0.5008431703204047,1.118043844856661,0.3247617476587162,0.3731995171219267,0.8094435075885328,0.34898063239032145,0.6172006745362563,0.048437769463210545,0.8245780238632586
svg/g/g_10/g_11/rect_18,0.0,0.7071067811865476,0.9742682209735727,0.6583339969007367,1.0,0.9745098039215686,0.0,0.0,0.0,0.0,0.0,0.11804384485666104,0.12563237774030353,0.36750095600860777,0.3771885099012499,0.12183811129848228,0.3723447329549288,0.007588532883642503,0.009687553892642089,0.3624275617051521
svg/g/g_10/g_11/rect_17,0.0,0.7071067811865476,0.677641671480697,0.03262067166642452,1.0,0.21764705882352944,0.0,0.0,0.0,0.0,0.0,0.12563237774030353,1.0657672849915685,0.36750095600860777,0.3771885099012499,0.595699831365936,0.3723447329549288,0.9401349072512648,0.009687553892642089,0.7330128181646413
svg/g/g_7/g_9/rect_16,0.0,0.7071067811865476,0.4085344012638068,0.008437141102147883,0.4422310756972112,0.49215686274509807,0.0,0.0,0.0,0.0,0.0,0.11804384485666104,0.15177065767284992,0.5616550570980827,0.6100928265612933,0.13490725126475547,0.585873941829688,0.033726812816188875,0.048437769463210496,0.6006633898656252
svg/g/g_7/g_9/rect_15,0.0,0.7071067811865476,0.07753390811368954,0.23256327625715367,0.73568281938326,0.5549019607843138,0.0,0.0,0.0,0.0,0.0,0.15177065767284992,0.40134907251264756,0.5616550570980827,0.6100928265612933,0.27655986509274877,0.585873941829688,0.24957841483979762,0.048437769463210496,0.7548278956020447
svg/g/g_7/g_9/rect_14,0.0,0.7071067811865476,0.06622383392118159,0.2513270466215488,0.7402597402597401,0.5470588235294117,0.0,0.0,0.0,0.0,0.0,0.40134907251264756,0.41821247892074204,0.5616550570980827,0.6100928265612933,0.4097807757166948,0.585873941829688,0.016863406408094476,0.048437769463210496,0.5472957241080777
