tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_1/path_11,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,0.1555896387184731,0.20006816632583505,0.644385026737968,1.6336898395721928,0.17782890252215405,1.1390374331550805,0.04447852760736198,0.9893048128342249,0.0
svg/g_1/path_10,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,0.3365712338104975,0.38104976141785957,0.6550802139037434,1.6336898395721928,0.3588104976141786,1.1443850267379683,0.04447852760736198,0.9786096256684496,0.0
svg/g_1/path_9,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,0.5160190865712339,0.5604976141785957,0.6925133689839573,1.6336898395721928,0.5382583503749149,1.163101604278075,0.044478527607361935,0.9411764705882357,0.0
svg/g_1/path_8,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,0.6970006816632583,0.7414792092706203,0.6336898395721927,1.6336898395721928,0.7192399454669393,1.1336898395721928,0.044478527607361935,1.0000000000000002,0.0
svg/g_1/path_7,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,0.8779822767552828,0.9224608043626449,0.7139037433155082,1.6336898395721928,0.9002215405589639,1.1737967914438505,0.04447852760736202,0.9197860962566846,0.0
svg/g_1/path_6,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,1.0,0.3,1.0574301295160191,1.1019086571233812,0.7085561497326205,1.6336898395721928,1.0796693933197001,1.1711229946524067,0.04447852760736202,0.9251336898395726,0.0
svg/g/path_5,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.21080436264485344,0.2552828902522154,0.7032085561497328,1.6336898395721928,0.2330436264485344,1.1684491978609628,0.04447852760736198,0.9304812834224601,0.0
svg/g/path_4,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.3902522154055896,0.4347307430129516,0.7139037433155082,1.6336898395721928,0.4124914792092706,1.1737967914438505,0.04447852760736202,0.9197860962566846,0.0
svg/g/path_3,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.5712338104976142,0.6157123381049762,0.7299465240641713,1.6336898395721928,0.5934730743012953,1.181818181818182,0.044478527607361935,0.9037433155080218,0.0
svg/g/path_2,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.7506816632583504,0.7951601908657124,0.681818181818182,1.6336898395721928,0.7729209270620314,1.1577540106951876,0.04447852760736202,0.9518716577540108,0.0
svg/g/path_1,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,0.9316632583503748,0.9761417859577368,0.7620320855614975,1.6336898395721928,0.9539025221540558,1.1978609625668453,0.04447852760736202,0.8716577540106953,0.0
svg/g/path,0.75,0.7071067811865476,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.3,0.15,0.0,1.0,0.3,1.1111111111111112,1.155589638718473,0.7459893048128344,1.6336898395721928,1.1333503749147922,1.1898395721925137,0.04447852760736185,0.8877005347593585,0.0
