tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g/text_199,7,1.0,238.125,35.95505617977528,34.90196078431372,-1.0,-1.0,-1.0,0.0,"[0, 0, 0]",-0.8000000000000114,79.19999999999999,-72.0,120.0,24.0,39.19999999999999,192.0,80.0,24000.0,0.0
svg/g/text_198,7,1.0,238.5185185185185,33.06122448979592,48.0392156862745,-1.0,-1.0,-1.0,0.0,"[0, 0, 1]",290.40000000000003,363.20000000000005,143.60000000000002,362.0,252.8,326.80000000000007,218.39999999999998,72.80000000000001,24843.0,0.0
svg/g/text_197,7,1.0,238.2,51.02040816326531,61.568627450980394,-1.0,-1.0,-1.0,0.0,"[0, 0, 2]",-47.2,21.599999999999994,528.9599999999999,776.64,652.8,-12.800000000000004,247.68000000000006,68.8,26625.6,0.0
svg/g/text_196,7,1.0,238.1818181818182,50.0,74.11764705882354,-1.0,-1.0,-1.0,0.0,"[0, 0, 3]",36.79999999999997,94.4,274.72,482.08000000000004,378.40000000000003,65.6,207.36,57.60000000000004,18662.399999999998,0.0
svg/g/text_195,7,1.0,80.625,35.95505617977528,34.90196078431372,-1.0,-1.0,-1.0,0.0,"[0, 0, 4]",77.59999999999998,128.8,243.84,428.15999999999997,336.0,103.19999999999999,184.31999999999996,51.20000000000003,14745.599999999999,0.0
svg/g/text_194,7,1.0,76.5,32.78688524590164,47.843137254901954,-1.0,-1.0,-1.0,0.0,"[0, 0, 5]",360.0,411.20000000000005,348.96000000000004,625.44,487.20000000000005,385.6,276.48,51.200000000000045,22118.399999999998,0.0
svg/g/text_193,7,1.0,75.6,51.02040816326531,61.568627450980394,-1.0,-1.0,-1.0,0.0,"[0, 0, 6]",223.2,274.4,461.76000000000005,584.6400000000001,523.2,248.79999999999998,122.88000000000005,51.19999999999999,9830.4,0.0
svg/g/text_192,7,1.0,72.38095238095237,46.66666666666666,73.52941176470588,-1.0,-1.0,-1.0,0.0,"[0, 0, 7]",475.2,516.8,377.44,552.1600000000001,464.80000000000007,496.0,174.72000000000008,41.599999999999966,11356.800000000001,0.0
svg/g/text_191,7,1.0,39.560439560439555,48.14814814814816,37.05882352941177,-1.0,-1.0,-1.0,0.0,"[0, 0, 8]",71.2,112.80000000000001,351.68,451.52000000000004,401.6,92.0,99.84000000000003,41.60000000000001,6489.599999999999,0.0
svg/g/text_190,7,1.0,45.90909090909091,53.65853658536586,48.23529411764706,-1.0,-1.0,-1.0,0.0,"[0, 0, 9]",213.6,255.2,31.359999999999985,231.04,131.2,234.39999999999998,199.68,41.599999999999994,12979.199999999999,0.0
svg/g/text_189,7,1.0,41.879194630872476,75.63451776649745,61.372549019607845,-1.0,-1.0,-1.0,0.0,"[0, 0, 10]",447.20000000000005,488.80000000000007,210.55999999999997,410.24,310.4,468.00000000000006,199.68000000000004,41.60000000000002,12979.199999999999,0.0
svg/g/text_188,7,1.0,39.7590361445783,63.358778625954194,74.31372549019608,-1.0,-1.0,-1.0,0.0,"[0, 0, 11]",413.6,455.20000000000005,262.0799999999999,486.71999999999997,374.4,434.40000000000003,224.64000000000004,41.60000000000002,14601.6,0.0
