tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g/g_6/rect_45,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 0]",45.0,75.0,371.0,475.0,423.0,60.0,104.0,30.0,3120.0,0.0
svg/g/g_6/rect_44,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 1]",237.0,267.0,425.0,475.0,450.0,252.0,50.0,30.0,1500.0,0.0
svg/g/g_6/rect_43,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 2]",109.0,139.0,309.0,475.0,392.0,124.0,166.0,30.0,4980.0,0.0
svg/g/g_6/rect_42,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 3]",205.0,235.0,401.0,475.0,438.0,220.0,74.0,30.0,2220.0,0.0
svg/g/g_6/rect_41,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 4]",77.0,107.0,350.0,475.0,412.5,92.0,125.0,30.0,3750.0,0.0
svg/g/g_6/rect_40,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 5]",141.0,171.0,309.0,475.0,392.0,156.0,166.0,30.0,4980.0,0.0
svg/g/g_6/rect_39,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 6]",301.0,331.0,437.0,475.0,456.0,316.0,38.0,30.0,1140.0,0.0
svg/g/g_6/rect_38,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 7]",173.0,203.0,360.0,475.0,417.5,188.0,115.0,30.0,3450.0,0.0
svg/g/g_6/rect_37,0,1.0,44.347826086956516,98.29059829059827,77.05882352941175,0.0,0.0,0.0,0.0,"[0, 0, 0, 8]",269.0,299.0,433.0,475.0,454.0,284.0,42.0,30.0,1260.0,0.0
svg/g/g_5/rect_36,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 0]",45.0,75.0,157.0,371.0,264.0,60.0,214.0,30.0,6420.0,0.0
svg/g/g_5/rect_35,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 1]",237.0,267.0,388.0,425.0,406.5,252.0,37.0,30.0,1110.0,0.0
svg/g/g_5/rect_34,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 2]",109.0,139.0,239.0,309.0,274.0,124.0,70.0,30.0,2100.0,0.0
svg/g/g_5/rect_33,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 3]",205.0,235.0,364.0,401.0,382.5,220.0,37.0,30.0,1110.0,0.0
svg/g/g_5/rect_32,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 4]",77.0,107.0,194.0,350.0,272.0,92.0,156.0,30.0,4680.0,0.0
svg/g/g_5/rect_31,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 5]",141.0,171.0,275.0,309.0,292.0,156.0,34.0,30.0,1020.0,0.0
svg/g/g_5/rect_30,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 6]",301.0,331.0,398.0,437.0,417.5,316.0,39.0,30.0,1170.0,0.0
svg/g/g_5/rect_29,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 7]",173.0,203.0,321.0,360.0,340.5,188.0,39.0,30.0,1170.0,0.0
svg/g/g_5/rect_28,0,1.0,19.14110429447853,96.44970414201185,66.86274509803923,0.0,0.0,0.0,0.0,"[0, 0, 1, 8]",269.0,299.0,392.0,433.0,412.5,284.0,41.0,30.0,1230.0,0.0
svg/g/g_4/rect_27,0,1.0,353.2450331125828,64.25531914893617,53.92156862745098,0.0,0.0,0.0,0.0,"[0, 0, 2, 0]",45.0,75.0,80.0,157.0,118.5,60.0,77.0,30.0,2310.0,0.0
svg/g/g_4/rect_26,0,1.0,353.2450331125828,64.25531914893617,53.92156862745098,0.0,0.0,0.0,0.0,"[0, 0, 2, 1]",109.0,139.0,225.0,239.0,232.0,124.0,14.0,30.0,420.0,0.0
svg/g/g_3/rect_25,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 0]",45.0,75.0,475.0,533.0,504.0,60.0,58.0,30.0,1740.0,0.0
svg/g/g_3/rect_24,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 1]",237.0,267.0,475.0,663.0,569.0,252.0,188.0,30.0,5640.0,0.0
svg/g/g_3/rect_23,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 2]",109.0,139.0,475.0,545.0,510.0,124.0,70.0,30.0,2100.0,0.0
svg/g/g_3/rect_22,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 3]",205.0,235.0,475.0,605.0,540.0,220.0,130.0,30.0,3900.0,0.0
svg/g/g_3/rect_21,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 4]",77.0,107.0,475.0,538.0,506.5,92.0,63.0,30.0,1890.0,0.0
svg/g/g_3/rect_20,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 5]",141.0,171.0,475.0,608.0,541.5,156.0,133.0,30.0,3990.0,0.0
svg/g/g_3/rect_19,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 6]",301.0,331.0,475.0,590.0,532.5,316.0,115.0,30.0,3450.0,0.0
svg/g/g_3/rect_18,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 7]",173.0,203.0,475.0,552.0,513.5,188.0,77.0,30.0,2310.0,0.0
svg/g/g_3/rect_17,0,1.0,69.6774193548387,82.30088495575222,77.84313725490196,0.0,0.0,0.0,0.0,"[0, 0, 3, 8]",269.0,299.0,475.0,600.0,537.5,284.0,125.0,30.0,3750.0,0.0
svg/g/g_2/rect_16,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 0]",45.0,75.0,533.0,560.0,546.5,60.0,27.0,30.0,810.0,0.0
svg/g/g_2/rect_15,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 1]",237.0,267.0,663.0,825.0,744.0,252.0,162.0,30.0,4860.0,0.0
svg/g/g_2/rect_14,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 2]",109.0,139.0,545.0,669.0,607.0,124.0,124.0,30.0,3720.0,0.0
svg/g/g_2/rect_13,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 3]",205.0,235.0,605.0,734.0,669.5,220.0,129.0,30.0,3870.0,0.0
svg/g/g_2/rect_12,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 4]",77.0,107.0,538.0,694.0,616.0,92.0,156.0,30.0,4680.0,0.0
svg/g/g_2/rect_11,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 5]",141.0,171.0,608.0,675.0,641.5,156.0,67.0,30.0,2010.0,0.0
svg/g/g_2/rect_10,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 6]",301.0,331.0,590.0,744.0,667.0,316.0,154.0,30.0,4620.0,0.0
svg/g/g_2/rect_9,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 7]",173.0,203.0,552.0,706.0,629.0,188.0,154.0,30.0,4620.0,0.0
svg/g/g_2/rect_8,0,1.0,115.3846153846154,43.624161073825505,70.7843137254902,0.0,0.0,0.0,0.0,"[0, 0, 4, 8]",269.0,299.0,600.0,767.0,683.5,284.0,167.0,30.0,5010.0,0.0
svg/g/g_1/rect_7,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 0]",45.0,75.0,560.0,620.0,590.0,60.0,60.0,30.0,1800.0,0.0
svg/g/g_1/rect_6,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 1]",237.0,267.0,825.0,887.0,856.0,252.0,62.0,30.0,1860.0,0.0
svg/g/g_1/rect_5,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 2]",109.0,139.0,669.0,725.0,697.0,124.0,56.0,30.0,1680.0,0.0
svg/g/g_1/rect_4,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 3]",205.0,235.0,734.0,864.0,799.0,220.0,130.0,30.0,3900.0,0.0
svg/g/g_1/rect_3,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 4]",141.0,171.0,675.0,775.0,725.0,156.0,100.0,30.0,3000.0,0.0
svg/g/g_1/rect_2,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 5]",301.0,331.0,744.0,898.0,821.0,316.0,154.0,30.0,4620.0,0.0
svg/g/g_1/rect_1,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 6]",173.0,203.0,706.0,821.0,763.5,188.0,115.0,30.0,3450.0,0.0
svg/g/g_1/rect,0,1.0,202.87769784172664,58.15899581589959,46.86274509803921,0.0,0.0,0.0,0.0,"[0, 0, 5, 7]",269.0,299.0,767.0,892.0,829.5,284.0,125.0,30.0,3750.0,0.0
