tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/rect_15,0.0,0.7071067811865476,0.9973374926646115,0.5515307518873678,0.8693877551020409,0.5196078431372549,0.3,0.15,0.0,1.0,0.3,0.7751749315485245,0.9749011256464862,0.08584509729111026,0.289202594429607,0.8750380285975052,0.18752384586035864,0.19972619409796175,0.20335749713849674,0.7160466216220498
svg/rect_14,0.0,0.7071067811865476,0.9973374926646115,0.5515307518873678,0.8693877551020409,0.5196078431372549,0.3,0.15,0.0,1.0,0.3,0.9749011256464861,1.0762093094006693,0.08584509729111026,0.3426173216329645,1.0255552175235776,0.21423120946203736,0.10130818375418324,0.2567722243418542,0.6800180057885488
svg/rect_13,0.0,0.7071067811865476,0.9719736573500168,0.3349519258893066,0.8654708520179372,0.5627450980392157,0.3,0.15,0.0,1.0,0.3,0.47566169759659266,0.7751749315485245,0.2808088515833651,0.3857306371613887,0.6254183145725586,0.3332697443723769,0.2995132339519319,0.10492178557802362,0.6953019752727734
svg/rect_12,0.0,0.7071067811865476,0.9973374926646115,0.5515307518873678,0.8693877551020409,0.5196078431372549,0.3,0.15,0.0,1.0,0.3,0.47566169759659266,0.7751749315485245,0.08546356352537197,0.2857687905379626,0.6254183145725586,0.1856161770316673,0.2995132339519319,0.20030522701259063,0.7475919044599527
svg/rect_11,0.0,0.7071067811865476,0.4288425808633578,0.005089279059533602,0.4285714285714285,0.8490196078431373,0.3,0.15,0.0,1.0,0.3,0.9749011256464861,1.0762093094006693,0.5875619992369324,0.886302937809996,1.0255552175235776,0.7369324685234642,0.10130818375418324,0.29874093857306366,0.6922591748644116
svg/rect_10,0.0,0.7071067811865476,0.9719736573500168,0.3349519258893066,0.8654708520179372,0.5627450980392157,0.3,0.15,0.0,1.0,0.3,0.9749011256464861,1.0762093094006693,0.33765738267836704,0.5875619992369324,1.0255552175235776,0.4626096909576497,0.10130818375418324,0.2499046165585654,0.677825927881442
svg/rect_9,0.0,0.7071067811865476,0.9973374926646115,0.5515307518873678,0.8693877551020409,0.5196078431372549,0.3,0.15,0.0,1.0,0.3,0.0762093094006693,0.47550958320657133,0.08584509729111026,0.13773368943151465,0.2758594463036203,0.11178939336131245,0.39930027380590205,0.05188859214040443,0.6616196229134341
svg/rect_8,0.0,0.7071067811865476,0.4288425808633578,0.005089279059533602,0.4285714285714285,0.8490196078431373,0.3,0.15,0.0,1.0,0.3,0.7751749315485245,0.9749011256464862,0.4879816863792446,0.7867226249523083,0.8750380285975052,0.6373521556657762,0.19972619409796175,0.29874093857306366,0.7471490045207352
svg/rect_7,0.0,0.7071067811865476,0.9719736573500168,0.3349519258893066,0.8654708520179372,0.5627450980392157,0.3,0.15,0.0,1.0,0.3,0.7751749315485245,0.9749011256464862,0.28882106066386876,0.4879816863792446,0.8750380285975052,0.38840137352155657,0.19972619409796175,0.19916062571537585,0.7143602766398288
svg/rect_6,0.0,0.7071067811865476,0.4288425808633578,0.005089279059533602,0.4285714285714285,0.8490196078431373,0.3,0.15,0.0,1.0,0.3,0.47566169759659266,0.7751749315485245,0.38840137352155657,0.6871423120946202,0.6254183145725586,0.5377718428080884,0.2995132339519319,0.29874093857306366,0.7799185097094877
svg/rect_5,0.0,0.7071067811865476,0.4288425808633578,0.005089279059533602,0.4285714285714285,0.8490196078431373,0.3,0.15,0.0,1.0,0.3,0.0762093094006693,0.47550958320657133,0.2403662724151087,0.4879816863792446,0.2758594463036203,0.36417397939717666,0.39930027380590205,0.2476154139641359,0.7879939588602373
svg/rect_4,0.0,0.7071067811865476,0.9719736573500168,0.3349519258893066,0.8654708520179372,0.5627450980392157,0.3,0.15,0.0,1.0,0.3,0.0762093094006693,0.47550958320657133,0.13658908813429987,0.2403662724151087,0.2758594463036203,0.1884776802747043,0.39930027380590205,0.10377718428080883,0.717667721923889
svg/rect_3,0.0,0.7071067811865476,0.06254433729092501,0.2578584233061906,0.7372881355932204,0.5372549019607843,0.3,0.15,0.0,1.0,0.3,0.9735320961362945,1.0762093094006693,0.886302937809996,1.085463563525372,1.0248707027684818,0.9858832506676839,0.10267721326437482,0.19916062571537588,0.6605595656384093
svg/rect_2,0.0,0.7071067811865476,0.06254433729092501,0.2578584233061906,0.7372881355932204,0.5372549019607843,0.3,0.15,0.0,1.0,0.3,0.47566169759659266,0.7751749315485245,0.6871423120946202,1.085463563525372,0.6254183145725586,0.886302937809996,0.2995132339519319,0.3983212514307517,0.8031839614257621
svg/rect_1,0.0,0.7071067811865476,0.06254433729092501,0.2578584233061906,0.7372881355932204,0.5372549019607843,0.3,0.15,0.0,1.0,0.3,0.7751749315485245,0.9749011256464862,0.7867226249523083,1.085463563525372,0.8750380285975052,0.9360930942388401,0.19972619409796175,0.2987409385730637,0.7471490045207352
svg/rect,0.0,0.7071067811865476,0.06254433729092501,0.2578584233061906,0.7372881355932204,0.5372549019607843,0.3,0.15,0.0,1.0,0.3,0.0762093094006693,0.47550958320657133,0.4879816863792446,1.085463563525372,0.2758594463036203,0.7867226249523083,0.39930027380590205,0.5974818771461273,0.8592311490488371
