tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_9/path_59,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.11258815726560788,1.099903950932207,0.3879637764317269,0.9965971690021361,0.6062460540989074,0.6922804727169315,0.987315793666599,0.6086333925704092,0.0
svg/g_8/path_58,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.10624606337099862,0.11754553507111015,0.5208843003549128,0.5570527953426085,0.11189579922105439,0.5389685478487607,0.011299471700111538,0.03616849498769574,0.0
svg/g_8/path_57,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.2051161162010048,0.21641558790111634,0.5231639290364717,0.5593324240241674,0.21076585205106055,0.5412481765303195,0.011299471700111538,0.036168494987695636,0.0
svg/g_8/path_56,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.30398616903078357,0.3152856407309494,0.5505744040266947,0.5867428990145245,0.30963590488086645,0.5686586515206096,0.011299471700165906,0.03616849498782976,0.0
svg/g_8/path_55,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.4028562218609032,0.41415569356104276,0.36987949925594615,0.4060479942436915,0.408505957710973,0.3879637467498187,0.011299471700139558,0.036168494987745346,0.0
svg/g_8/path_54,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.5017262746907957,0.5130257463909618,0.5910034813671118,0.6271719763549414,0.5073760105408787,0.6090877288610265,0.011299471700165944,0.03616849498782963,0.0
svg/g_8/path_53,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.6005963275208019,0.611895799220968,0.5321451167336104,0.5683136117214401,0.6062460633708849,0.5502293642275253,0.011299471700165944,0.03616849498782976,0.0
svg/g_8/path_52,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.6994663803510351,0.7107658520511485,0.44686503171875264,0.4830335267064509,0.7051161162010919,0.46494927921260176,0.011299471700113322,0.03616849498769824,0.0
svg/g_8/path_51,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.7983364331810415,0.8096359048811547,0.4314294736580771,0.4675979686457753,0.8039861690310981,0.4495137211519262,0.011299471700113169,0.03616849498769824,0.0
svg/g_8/path_50,0.75,0.7071067811865476,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.3,0.15,0.0,0.4,0.3,0.8972064860108205,0.9085059577109863,0.5627141133911405,0.5988826083789702,0.9028562218609035,0.5807983608850553,0.011299471700165794,0.03616849498782976,0.0
