tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_38/polyline,0.5,0.7071067811865476,1.0,0.5,0.0,0.0,0.3,0.15,0.0,0.7019607843137254,0.3,0.12539409572943536,1.0640584694754942,0.1579861111111111,1.1475694444444444,0.5947262826024649,0.6527777777777778,0.9386643737460589,0.9895833333333334,0.0
svg/g_38/g_39/path_97,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0799656061908853,1.0859845227858984,0.14791666666666667,0.16979166666666665,1.082975064488392,0.15885416666666666,0.006018916595012998,0.021874999999999964,0.0
svg/g_38/g_39/path_96,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0881341358555459,1.0914302092290054,0.14756944444444445,0.16944444444444443,1.0897821725422756,0.15850694444444444,0.0032960733734596318,0.02187499999999999,0.0
svg/g_38/g_39/path_95,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.093723129836629,1.099742046431642,0.1489583333333333,0.17118055555555556,1.0967325881341357,0.16006944444444446,0.006018916595012998,0.02222222222222224,0.0
svg/g_38/g_39/path_94,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.100888506735454,1.106907423330467,0.1489583333333333,0.17118055555555556,1.1038979650329603,0.16006944444444446,0.006018916595012998,0.02222222222222224,0.0
svg/g_38/g_39/path_93,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.1093436514760675,1.1103468042419031,0.1670138888888889,0.16979166666666667,1.1098452278589854,0.1684027777777778,0.0010031527658355263,0.0027777777777777926,0.0
svg/g_38/g_39/path_92,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.1119231871596444,1.1182287188306104,0.14791666666666667,0.17083333333333334,1.1150759529951275,0.15937500000000002,0.0063055316709660515,0.022916666666666672,0.0
svg/g_38/g_39/path_91,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.1190885640584693,1.1253940957294353,0.14791666666666667,0.17083333333333334,1.1222413298939522,0.15937500000000002,0.0063055316709660515,0.022916666666666672,0.0
svg/g_38/g_39/path_90,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0799656061908853,1.0859845227858984,0.22083333333333333,0.24270833333333336,1.082975064488392,0.23177083333333334,0.006018916595012998,0.021875000000000016,0.0
svg/g_38/g_39/path_89,0.75,0.7071067811865476,1.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0881341358555459,1.0914302092290054,0.2204861111111111,0.2423611111111111,1.0897821725422756,0.23142361111111112,0.0032960733734596318,0.02187499999999999,0.0
